,Theta1,Theta2,Theta3,Power,Ancho_espectral
403,32.0,44.0,0,0.02869025,63.5935429056924
404,32.0,48.0,0,0.02877425,61.28054375531019
405,32.0,52.0,0,0.02886975,60.723194562446906
406,32.0,56.0,0,0.02895925,60.08224299065432
407,32.0,60.0,0,0.029016,58.828207306711874
408,32.0,64.0,0,0.029041,58.63313508920987
409,32.0,68.0,0,0.0290624,57.96431605777411
410,32.0,72.0,0,0.029063,57.04468988954977
411,32.0,76.0,0,0.029053333,55.59558198810555
412,32.0,80.0,0,0.029026,56.23653355989791
413,32.0,84.0,0,0.028912,60.97400169923549
414,32.0,88.0,0,0.02876475,62.36737468139336
415,32.0,92.0,0,0.028713,64.17875955819886
416,32.0,96.0,0,0.02874875,62.450977060322884
417,32.0,100.0,0,0.028617,66.90977060322871
418,32.0,104.0,0,0.02827375,78.66983857264245
419,32.0,108.0,0,0.028369,62.95259133389959
420,32.0,112.0,0,0.028552,61.89362786745983
421,32.0,116.0,0,0.0285772,60.97400169923549
422,32.0,120.0,0,0.02856725,62.08870008496183
423,32.0,124.0,0,0.028535,62.25590484282088
424,32.0,128.0,0,0.0285395,62.28377230246406
425,32.0,132.0,0,0.02861025,61.22480883602384
426,32.0,136.0,0,0.0285545,70.50467289719631
427,32.0,140.0,0,0.0284095,68.47034834324563
428,32.0,144.0,0,0.02830675,68.99983007646551
429,32.0,148.0,0,0.0282,73.7372982158031
430,32.0,152.0,0,0.02789875,87.47595581988116
431,32.0,156.0,0,0.027931,77.94528462192011
432,32.0,160.0,0,0.02815975,76.16176720475801
433,32.0,164.0,0,0.02820675,74.93559898045874
434,32.0,168.0,0,0.0282384,74.79626168224308
435,32.0,172.0,0,0.028250667,76.85845369583694
436,32.0,176.0,0,0.0282645,76.71911639762106
437,32.0,180.0,0,0.0283445,72.2324553950723
438,32.0,184.0,0,0.02839625,73.54222599830064
439,32.0,188.0,0,0.02833375,75.88309260832625
440,32.0,192.0,0,0.028258,76.44044180118954
441,36.0,0.0,0,0.0280036,78.97638062871692
442,36.0,4.0,0,0.028088,77.80594732370446
443,36.0,8.0,0,0.028163667,76.63551401869177
444,36.0,12.0,0,0.02824,74.18317757009368
445,36.0,16.0,0,0.02835325,70.92268479184372
446,36.0,20.0,0,0.0284675,69.2506372132541
447,36.0,24.0,0,0.0285675,67.49498725573494
448,36.0,28.0,0,0.028667,65.73933729821579
449,36.0,32.0,0,0.0287755,63.98368734069686
450,36.0,36.0,0,0.028894,63.091928632115696
451,36.0,40.0,0,0.02899325,62.646049277824886
452,36.0,44.0,0,0.02904575,62.59031435853876
453,36.0,48.0,0,0.0290606,62.56244689889559
454,36.0,52.0,0,0.029060333,62.53457943925241
455,36.0,56.0,0,0.02904875,62.255904842820655
456,36.0,60.0,0,0.029046,60.277315208156324
457,36.0,64.0,0,0.02903775,59.99864061172457
458,36.0,68.0,0,0.02904175,59.85930331350892
459,36.0,72.0,0,0.0290385,59.83143585386574
460,36.0,76.0,0,0.029046,59.747833474936215
461,36.0,80.0,0,0.02905125,59.079014443500455
462,36.0,84.0,0,0.02903475,58.549532710280346
463,36.0,88.0,0,0.028984,58.29872557349199
464,36.0,92.0,0,0.02891075,60.3051826677995
465,36.0,96.0,0,0.0288086,61.726423109600546
466,36.0,100.0,0,0.028768333,62.56244689889559
467,36.0,104.0,0,0.02873625,63.53780798640605
468,36.0,108.0,0,0.028541,69.08343245539527
469,36.0,112.0,0,0.02818275,81.31724723874254
470,36.0,116.0,0,0.027995,76.2453695836873
471,36.0,120.0,0,0.02795625,75.91096006796943
472,36.0,124.0,0,0.02787175,76.49617672047589
473,36.0,128.0,0,0.027885,76.57977909940541
474,36.0,132.0,0,0.02798775,76.16176720475801
475,36.0,136.0,0,0.028082,75.5208156329652
476,36.0,140.0,0,0.0280474,76.99779099405282
477,36.0,144.0,0,0.027815667,83.65811384876793
478,36.0,148.0,0,0.02784675,78.19609175870869
479,36.0,152.0,0,0.02804975,76.32897196261683
480,36.0,156.0,0,0.02813975,75.91096006796943
481,36.0,160.0,0,0.0281595,75.04706881903144
482,36.0,164.0,0,0.028195,74.93559898045896
483,36.0,168.0,0,0.02825125,74.85199660152944
484,36.0,172.0,0,0.02830875,73.79303313508922
485,36.0,176.0,0,0.02832025,75.10280373831779
486,36.0,180.0,0,0.02829325,75.91096006796943
487,36.0,184.0,0,0.0282445,76.32897196261683
488,36.0,188.0,0,0.0281246,80.0074766355142
489,36.0,192.0,0,0.02798075,79.84027187765514
490,40.0,0.0,0,0.02811275,77.58300764655905
491,40.0,4.0,0,0.02814625,77.69447748513153
492,40.0,8.0,0,0.028186,76.69124893797789
493,40.0,12.0,0,0.028309,74.04384027187757
494,40.0,16.0,0,0.0284675,70.53254035683949
495,40.0,20.0,0,0.02863325,69.19490229396774
496,40.0,24.0,0,0.0287664,67.74579439252352
497,40.0,28.0,0,0.02889125,65.62786745964331
498,40.0,32.0,0,0.028977333,65.26559048428203
499,40.0,36.0,0,0.0290365,63.73288020390828
500,40.0,40.0,0,0.0290645,63.67714528462193
501,40.0,44.0,0,0.029063,65.32132540356838
502,40.0,48.0,0,0.029088,62.53457943925241
503,40.0,52.0,0,0.02912175,60.611724723874204
504,40.0,56.0,0,0.02913875,60.918266779949136
505,40.0,60.0,0,0.02914875,60.94613423959231
506,40.0,64.0,0,0.02915025,60.862531860662784
507,40.0,68.0,0,0.02915925,60.723194562446906
508,40.0,72.0,0,0.0291615,60.63959218351738
509,40.0,76.0,0,0.0291584,60.36091758708585
510,40.0,80.0,0,0.029143333,60.277315208156324
511,40.0,84.0,0,0.0291385,59.274086661002684
512,40.0,88.0,0,0.0291325,58.63313508920987
513,40.0,92.0,0,0.02910325,57.04468988954977
514,40.0,96.0,0,0.0290735,58.9118096856414
515,40.0,100.0,0,0.0290355,57.54630416312648
516,40.0,104.0,0,0.02897,59.63636363636374
517,40.0,108.0,0,0.028914,60.333050127442675
518,40.0,112.0,0,0.028875,59.357689039931984
519,40.0,116.0,0,0.028696,66.65896346644013
520,40.0,120.0,0,0.0283008,74.01597281223462
521,40.0,124.0,0,0.027983333,76.60764655904859
522,40.0,128.0,0,0.027885,76.35683942226001
523,40.0,132.0,0,0.0279465,75.96669498725578
524,40.0,136.0,0,0.02808075,74.51758708581133
525,40.0,140.0,0,0.028147,75.5208156329652
526,40.0,144.0,0,0.028068,79.00424808836033
527,40.0,148.0,0,0.0280185,75.66015293118107
528,40.0,152.0,0,0.02809125,73.90450297366192
529,40.0,156.0,0,0.02815075,74.46185216652498
530,40.0,160.0,0,0.028172,74.85199660152944
531,40.0,164.0,0,0.0281986,74.82412914188603
532,40.0,168.0,0,0.028233,74.79626168224308
533,40.0,172.0,0,0.02826575,75.07493627867461
534,40.0,176.0,0,0.0282895,75.18640611724732
535,40.0,180.0,0,0.028304,74.40611724723885
536,40.0,184.0,0,0.02828475,74.85199660152944
