1571.300000,8.8560E-008,1571.300000,8.8560E-008,1571.300000,8.8560E-008
1571.350000,1.3140E-007,1571.350000,1.3140E-007,1571.350000,1.3140E-007
1571.400000,1.3550E-007,1571.400000,1.3550E-007,1571.400000,1.3550E-007
1571.450000,1.1040E-007,1571.450000,1.1040E-007,1571.450000,1.1040E-007
1571.500000,1.1670E-007,1571.500000,1.1670E-007,1571.500000,1.1670E-007
1571.550000,9.6390E-008,1571.550000,9.6390E-008,1571.550000,9.6390E-008
1571.600000,1.3230E-007,1571.600000,1.3230E-007,1571.600000,1.3230E-007
1571.650000,1.2550E-007,1571.650000,1.2550E-007,1571.650000,1.2550E-007
1571.700000,6.7750E-008,1571.700000,6.7750E-008,1571.700000,6.7750E-008
1571.750000,1.1090E-007,1571.750000,1.1090E-007,1571.750000,1.1090E-007
1571.800000,1.0440E-007,1571.800000,1.0440E-007,1571.800000,1.0440E-007
1571.850000,8.1060E-008,1571.850000,8.1060E-008,1571.850000,8.1060E-008
1571.900000,4.5070E-008,1571.900000,4.5070E-008,1571.900000,4.5070E-008
1571.950000,7.6610E-008,1571.950000,7.6610E-008,1571.950000,7.6610E-008
1572.000000,9.1490E-008,1572.000000,9.1490E-008,1572.000000,9.1490E-008
1572.050000,1.0840E-007,1572.050000,1.0840E-007,1572.050000,1.0840E-007
1572.100000,7.9080E-008,1572.100000,7.9080E-008,1572.100000,7.9080E-008
1572.150000,9.5500E-008,1572.150000,9.5500E-008,1572.150000,9.5500E-008
1572.200000,8.7460E-008,1572.200000,8.7460E-008,1572.200000,8.7460E-008
1572.250000,9.2500E-008,1572.250000,9.2500E-008,1572.250000,9.2500E-008
1572.300000,9.9800E-008,1572.300000,9.9800E-008,1572.300000,9.9800E-008
1572.350000,6.8510E-008,1572.350000,6.8510E-008,1572.350000,6.8510E-008
1572.400000,1.4090E-007,1572.400000,1.4090E-007,1572.400000,1.4090E-007
1572.450000,5.6090E-008,1572.450000,5.6090E-008,1572.450000,5.6090E-008
1572.500000,5.0580E-008,1572.500000,5.0580E-008,1572.500000,5.0580E-008
1572.550000,3.1200E-008,1572.550000,3.1200E-008,1572.550000,3.1200E-008
1572.600000,9.0920E-008,1572.600000,9.0920E-008,1572.600000,9.0920E-008
1572.650000,1.1350E-007,1572.650000,1.1350E-007,1572.650000,1.1350E-007
1572.700000,1.2510E-007,1572.700000,1.2510E-007,1572.700000,1.2510E-007
1572.750000,1.0300E-007,1572.750000,1.0300E-007,1572.750000,1.0300E-007
1572.800000,8.2140E-008,1572.800000,8.2140E-008,1572.800000,8.2140E-008
1572.850000,3.4980E-008,1572.850000,3.4980E-008,1572.850000,3.4980E-008
1572.900000,5.0040E-008,1572.900000,5.0040E-008,1572.900000,5.0040E-008
1572.950000,4.8520E-008,1572.950000,4.8520E-008,1572.950000,4.8520E-008
1573.000000,7.2280E-008,1573.000000,7.2280E-008,1573.000000,7.2280E-008
1573.050000,3.8500E-008,1573.050000,3.8500E-008,1573.050000,3.8500E-008
1573.100000,6.4530E-008,1573.100000,6.4530E-008,1573.100000,6.4530E-008
1573.150000,7.9860E-008,1573.150000,7.9860E-008,1573.150000,7.9860E-008
1573.200000,7.6540E-008,1573.200000,7.6540E-008,1573.200000,7.6540E-008
1573.250000,6.2440E-008,1573.250000,6.2440E-008,1573.250000,6.2440E-008
1573.300000,8.2730E-008,1573.300000,8.2730E-008,1573.300000,8.2730E-008
1573.350000,1.0240E-007,1573.350000,1.0240E-007,1573.350000,1.0240E-007
1573.400000,8.0180E-008,1573.400000,8.0180E-008,1573.400000,8.0180E-008
1573.450000,6.7190E-008,1573.450000,6.7190E-008,1573.450000,6.7190E-008
1573.500000,5.8890E-008,1573.500000,5.8890E-008,1573.500000,5.8890E-008
1573.550000,5.8970E-008,1573.550000,5.8970E-008,1573.550000,5.8970E-008
1573.600000,8.7600E-008,1573.600000,8.7600E-008,1573.600000,8.7600E-008
1573.650000,7.6770E-008,1573.650000,7.6770E-008,1573.650000,7.6770E-008
1573.700000,8.5680E-008,1573.700000,8.5680E-008,1573.700000,8.5680E-008
1573.750000,1.7210E-008,1573.750000,1.7210E-008,1573.750000,1.7210E-008
1573.800000,1.0730E-007,1573.800000,1.0730E-007,1573.800000,1.0730E-007
1573.850000,1.2170E-007,1573.850000,1.2170E-007,1573.850000,1.2170E-007
1573.900000,6.0800E-008,1573.900000,6.0800E-008,1573.900000,6.0800E-008
1573.950000,6.6750E-008,1573.950000,6.6750E-008,1573.950000,6.6750E-008
1574.000000,5.2570E-008,1574.000000,5.2570E-008,1574.000000,5.2570E-008
1574.050000,7.4840E-008,1574.050000,7.4840E-008,1574.050000,7.4840E-008
1574.100000,1.0350E-007,1574.100000,1.0350E-007,1574.100000,1.0350E-007
1574.150000,6.4630E-008,1574.150000,6.4630E-008,1574.150000,6.4630E-008
1574.200000,4.3070E-008,1574.200000,4.3070E-008,1574.200000,4.3070E-008
1574.250000,2.6560E-008,1574.250000,2.6560E-008,1574.250000,2.6560E-008
1574.300000,4.7450E-008,1574.300000,4.7450E-008,1574.300000,4.7450E-008
1574.350000,3.1950E-008,1574.350000,3.1950E-008,1574.350000,3.1950E-008
1574.400000,6.2310E-008,1574.400000,6.2310E-008,1574.400000,6.2310E-008
1574.450000,1.4610E-008,1574.450000,1.4610E-008,1574.450000,1.4610E-008
1574.500000,5.2440E-008,1574.500000,5.2440E-008,1574.500000,5.2440E-008
1574.550000,6.6560E-008,1574.550000,6.6560E-008,1574.550000,6.6560E-008
1574.600000,9.5770E-008,1574.600000,9.5770E-008,1574.600000,9.5770E-008
1574.650000,4.6910E-008,1574.650000,4.6910E-008,1574.650000,4.6910E-008
1574.700000,6.3630E-008,1574.700000,6.3630E-008,1574.700000,6.3630E-008
1574.750000,4.5980E-008,1574.750000,4.5980E-008,1574.750000,4.5980E-008
1574.800000,6.2050E-008,1574.800000,6.2050E-008,1574.800000,6.2050E-008
1574.850000,3.9350E-008,1574.850000,3.9350E-008,1574.850000,3.9350E-008
1574.900000,3.3450E-008,1574.900000,3.3450E-008,1574.900000,3.3450E-008
1574.950000,7.4790E-008,1574.950000,7.4790E-008,1574.950000,7.4790E-008
1575.000000,6.9430E-008,1575.000000,6.9430E-008,1575.000000,6.9430E-008
1575.050000,7.2430E-008,1575.050000,7.2430E-008,1575.050000,7.2430E-008
1575.100000,5.6490E-008,1575.100000,5.6490E-008,1575.100000,5.6490E-008
1575.150000,4.8200E-008,1575.150000,4.8200E-008,1575.150000,4.8200E-008
1575.200000,2.5040E-008,1575.200000,2.5040E-008,1575.200000,2.5040E-008
1575.250000,5.4000E-008,1575.250000,5.4000E-008,1575.250000,5.4000E-008
1575.300000,6.4540E-008,1575.300000,6.4540E-008,1575.300000,6.4540E-008
1575.350000,6.7930E-008,1575.350000,6.7930E-008,1575.350000,6.7930E-008
1575.400000,1.6330E-008,1575.400000,1.6330E-008,1575.400000,1.6330E-008
1575.450000,2.0670E-008,1575.450000,2.0670E-008,1575.450000,2.0670E-008
1575.500000,1.1190E-007,1575.500000,1.1190E-007,1575.500000,1.1190E-007
1575.550000,1.3160E-007,1575.550000,1.3160E-007,1575.550000,1.3160E-007
1575.600000,9.8000E-008,1575.600000,9.8000E-008,1575.600000,9.8000E-008
1575.650000,9.0050E-008,1575.650000,9.0050E-008,1575.650000,9.0050E-008
1575.700000,6.9830E-008,1575.700000,6.9830E-008,1575.700000,6.9830E-008
1575.750000,3.8160E-008,1575.750000,3.8160E-008,1575.750000,3.8160E-008
1575.800000,7.9960E-008,1575.800000,7.9960E-008,1575.800000,7.9960E-008
1575.850000,3.0710E-008,1575.850000,3.0710E-008,1575.850000,3.0710E-008
1575.900000,5.1530E-008,1575.900000,5.1530E-008,1575.900000,5.1530E-008
1575.950000,7.5760E-008,1575.950000,7.5760E-008,1575.950000,7.5760E-008
1576.000000,1.0780E-008,1576.000000,1.0780E-008,1576.000000,1.0780E-008
1576.050000,8.7800E-008,1576.050000,8.7800E-008,1576.050000,8.7800E-008
1576.100000,3.7420E-008,1576.100000,3.7420E-008,1576.100000,3.7420E-008
1576.150000,3.4780E-008,1576.150000,3.4780E-008,1576.150000,3.4780E-008
1576.200000,8.7090E-008,1576.200000,8.7090E-008,1576.200000,8.7090E-008
1576.250000,4.5250E-008,1576.250000,4.5250E-008,1576.250000,4.5250E-008
1576.300000,6.4110E-008,1576.300000,6.4110E-008,1576.300000,6.4110E-008
1576.350000,4.9510E-008,1576.350000,4.9510E-008,1576.350000,4.9510E-008
1576.400000,7.7400E-009,1576.400000,7.7400E-009,1576.400000,7.7400E-009
1576.450000,7.4610E-008,1576.450000,7.4610E-008,1576.450000,7.4610E-008
1576.500000,3.4530E-008,1576.500000,3.4530E-008,1576.500000,3.4530E-008
1576.550000,2.9200E-008,1576.550000,2.9200E-008,1576.550000,2.9200E-008
1576.600000,6.4410E-008,1576.600000,6.4410E-008,1576.600000,6.4410E-008
1576.650000,4.7560E-008,1576.650000,4.7560E-008,1576.650000,4.7560E-008
1576.700000,5.8320E-008,1576.700000,5.8320E-008,1576.700000,5.8320E-008
1576.750000,1.6600E-008,1576.750000,1.6600E-008,1576.750000,1.6600E-008
1576.800000,4.4920E-008,1576.800000,4.4920E-008,1576.800000,4.4920E-008
1576.850000,5.1120E-008,1576.850000,5.1120E-008,1576.850000,5.1120E-008
1576.900000,2.5930E-008,1576.900000,2.5930E-008,1576.900000,2.5930E-008
1576.950000,2.5570E-008,1576.950000,2.5570E-008,1576.950000,2.5570E-008
1577.000000,4.1110E-008,1577.000000,4.1110E-008,1577.000000,4.1110E-008
1577.050000,2.7910E-008,1577.050000,2.7910E-008,1577.050000,2.7910E-008
1577.100000,2.9730E-008,1577.100000,2.9730E-008,1577.100000,2.9730E-008
1577.150000,-1.2200E-008,1577.150000,-1.2200E-008,1577.150000,-1.2200E-008
1577.200000,3.8320E-008,1577.200000,3.8320E-008,1577.200000,3.8320E-008
1577.250000,3.4100E-008,1577.250000,3.4100E-008,1577.250000,3.4100E-008
1577.300000,6.4660E-008,1577.300000,6.4660E-008,1577.300000,6.4660E-008
1577.350000,5.5520E-008,1577.350000,5.5520E-008,1577.350000,5.5520E-008
1577.400000,5.7360E-008,1577.400000,5.7360E-008,1577.400000,5.7360E-008
1577.450000,2.5000E-008,1577.450000,2.5000E-008,1577.450000,2.5000E-008
1577.500000,5.0930E-008,1577.500000,5.0930E-008,1577.500000,5.0930E-008
1577.550000,6.9560E-008,1577.550000,6.9560E-008,1577.550000,6.9560E-008
1577.600000,8.5590E-009,1577.600000,8.5590E-009,1577.600000,8.5590E-009
1577.650000,7.7300E-008,1577.650000,7.7300E-008,1577.650000,7.7300E-008
1577.700000,6.0750E-008,1577.700000,6.0750E-008,1577.700000,6.0750E-008
1577.750000,9.6980E-008,1577.750000,9.6980E-008,1577.750000,9.6980E-008
1577.800000,5.7320E-008,1577.800000,5.7320E-008,1577.800000,5.7320E-008
1577.850000,2.4480E-008,1577.850000,2.4480E-008,1577.850000,2.4480E-008
1577.900000,4.5630E-008,1577.900000,4.5630E-008,1577.900000,4.5630E-008
1577.950000,-3.7500E-009,1577.950000,-3.7500E-009,1577.950000,-3.7500E-009
1578.000000,7.3950E-008,1578.000000,7.3950E-008,1578.000000,7.3950E-008
1578.050000,8.1690E-008,1578.050000,8.1690E-008,1578.050000,8.1690E-008
1578.100000,2.4720E-008,1578.100000,2.4720E-008,1578.100000,2.4720E-008
1578.150000,4.3780E-008,1578.150000,4.3780E-008,1578.150000,4.3780E-008
1578.200000,8.4840E-008,1578.200000,8.4840E-008,1578.200000,8.4840E-008
1578.250000,1.6110E-008,1578.250000,1.6110E-008,1578.250000,1.6110E-008
1578.300000,6.5810E-008,1578.300000,6.5810E-008,1578.300000,6.5810E-008
1578.350000,8.7040E-008,1578.350000,8.7040E-008,1578.350000,8.7040E-008
1578.400000,6.6780E-008,1578.400000,6.6780E-008,1578.400000,6.6780E-008
1578.450000,1.7100E-008,1578.450000,1.7100E-008,1578.450000,1.7100E-008
1578.500000,9.7190E-008,1578.500000,9.7190E-008,1578.500000,9.7190E-008
1578.550000,2.4840E-008,1578.550000,2.4840E-008,1578.550000,2.4840E-008
1578.600000,7.6490E-008,1578.600000,7.6490E-008,1578.600000,7.6490E-008
1578.650000,2.7170E-008,1578.650000,2.7170E-008,1578.650000,2.7170E-008
1578.700000,2.8520E-009,1578.700000,2.8520E-009,1578.700000,2.8520E-009
1578.750000,1.6570E-008,1578.750000,1.6570E-008,1578.750000,1.6570E-008
1578.800000,3.5320E-008,1578.800000,3.5320E-008,1578.800000,3.5320E-008
1578.850000,6.5520E-008,1578.850000,6.5520E-008,1578.850000,6.5520E-008
1578.900000,5.4500E-008,1578.900000,5.4500E-008,1578.900000,5.4500E-008
1578.950000,5.5850E-008,1578.950000,5.5850E-008,1578.950000,5.5850E-008
1579.000000,2.6200E-008,1579.000000,2.6200E-008,1579.000000,2.6200E-008
1579.050000,6.4700E-008,1579.050000,6.4700E-008,1579.050000,6.4700E-008
1579.100000,1.9360E-008,1579.100000,1.9360E-008,1579.100000,1.9360E-008
1579.150000,3.6000E-008,1579.150000,3.6000E-008,1579.150000,3.6000E-008
1579.200000,5.1000E-008,1579.200000,5.1000E-008,1579.200000,5.1000E-008
1579.250000,-1.0430E-009,1579.250000,-1.0430E-009,1579.250000,-1.0430E-009
1579.300000,6.8290E-008,1579.300000,6.8290E-008,1579.300000,6.8290E-008
1579.350000,3.4410E-008,1579.350000,3.4410E-008,1579.350000,3.4410E-008
1579.400000,7.5000E-008,1579.400000,7.5000E-008,1579.400000,7.5000E-008
1579.450000,5.3230E-008,1579.450000,5.3230E-008,1579.450000,5.3230E-008
1579.500000,-9.0730E-009,1579.500000,-9.0730E-009,1579.500000,-9.0730E-009
1579.550000,-3.9860E-009,1579.550000,-3.9860E-009,1579.550000,-3.9860E-009
1579.600000,5.4520E-008,1579.600000,5.4520E-008,1579.600000,5.4520E-008
1579.650000,4.6200E-008,1579.650000,4.6200E-008,1579.650000,4.6200E-008
1579.700000,4.0980E-008,1579.700000,4.0980E-008,1579.700000,4.0980E-008
1579.750000,3.7570E-008,1579.750000,3.7570E-008,1579.750000,3.7570E-008
1579.800000,3.8370E-008,1579.800000,3.8370E-008,1579.800000,3.8370E-008
1579.850000,2.1900E-008,1579.850000,2.1900E-008,1579.850000,2.1900E-008
1579.900000,5.2430E-008,1579.900000,5.2430E-008,1579.900000,5.2430E-008
1579.950000,9.5100E-009,1579.950000,9.5100E-009,1579.950000,9.5100E-009
1580.000000,8.2800E-008,1580.000000,8.2800E-008,1580.000000,8.2800E-008
1580.050000,3.2650E-008,1580.050000,3.2650E-008,1580.050000,3.2650E-008
1580.100000,1.1200E-007,1580.100000,1.1200E-007,1580.100000,1.1200E-007
1580.150000,2.7760E-008,1580.150000,2.7760E-008,1580.150000,2.7760E-008
1580.200000,4.9560E-008,1580.200000,4.9560E-008,1580.200000,4.9560E-008
1580.250000,-1.6490E-009,1580.250000,-1.6490E-009,1580.250000,-1.6490E-009
1580.300000,5.2460E-008,1580.300000,5.2460E-008,1580.300000,5.2460E-008
1580.350000,3.4480E-008,1580.350000,3.4480E-008,1580.350000,3.4480E-008
1580.400000,3.5600E-008,1580.400000,3.5600E-008,1580.400000,3.5600E-008
1580.450000,5.4310E-008,1580.450000,5.4310E-008,1580.450000,5.4310E-008
1580.500000,9.8370E-009,1580.500000,9.8370E-009,1580.500000,9.8370E-009
1580.550000,1.9880E-008,1580.550000,1.9880E-008,1580.550000,1.9880E-008
1580.600000,3.3950E-008,1580.600000,3.3950E-008,1580.600000,3.3950E-008
1580.650000,9.2230E-009,1580.650000,9.2230E-009,1580.650000,9.2230E-009
1580.700000,7.6320E-008,1580.700000,7.6320E-008,1580.700000,7.6320E-008
1580.750000,4.2480E-008,1580.750000,4.2480E-008,1580.750000,4.2480E-008
1580.800000,2.1720E-008,1580.800000,2.1720E-008,1580.800000,2.1720E-008
1580.850000,4.7320E-008,1580.850000,4.7320E-008,1580.850000,4.7320E-008
1580.900000,1.8000E-008,1580.900000,1.8000E-008,1580.900000,1.8000E-008
1580.950000,7.2880E-009,1580.950000,7.2880E-009,1580.950000,7.2880E-009
1581.000000,5.8450E-008,1581.000000,5.8450E-008,1581.000000,5.8450E-008
1581.050000,7.8820E-009,1581.050000,7.8820E-009,1581.050000,7.8820E-009
1581.100000,8.8510E-008,1581.100000,8.8510E-008,1581.100000,8.8510E-008
1581.150000,6.3560E-008,1581.150000,6.3560E-008,1581.150000,6.3560E-008
1581.200000,8.8610E-008,1581.200000,8.8610E-008,1581.200000,8.8610E-008
1581.250000,4.7600E-008,1581.250000,4.7600E-008,1581.250000,4.7600E-008
1581.300000,8.7450E-008,1581.300000,8.7450E-008,1581.300000,8.7450E-008
1581.350000,3.4330E-008,1581.350000,3.4330E-008,1581.350000,3.4330E-008
1581.400000,3.8670E-008,1581.400000,3.8670E-008,1581.400000,3.8670E-008
1581.450000,6.1700E-008,1581.450000,6.1700E-008,1581.450000,6.1700E-008
1581.500000,4.6310E-008,1581.500000,4.6310E-008,1581.500000,4.6310E-008
1581.550000,-3.9700E-008,1581.550000,-3.9700E-008,1581.550000,-3.9700E-008
1581.600000,1.2640E-008,1581.600000,1.2640E-008,1581.600000,1.2640E-008
1581.650000,-8.5390E-009,1581.650000,-8.5390E-009,1581.650000,-8.5390E-009
1581.700000,6.9480E-008,1581.700000,6.9480E-008,1581.700000,6.9480E-008
1581.750000,4.8290E-008,1581.750000,4.8290E-008,1581.750000,4.8290E-008
1581.800000,2.8410E-008,1581.800000,2.8410E-008,1581.800000,2.8410E-008
1581.850000,6.8020E-010,1581.850000,6.8020E-010,1581.850000,6.8020E-010
1581.900000,8.3120E-008,1581.900000,8.3120E-008,1581.900000,8.3120E-008
1581.950000,-1.2930E-009,1581.950000,-1.2930E-009,1581.950000,-1.2930E-009
1582.000000,1.8980E-008,1582.000000,1.8980E-008,1582.000000,1.8980E-008
1582.050000,4.2140E-008,1582.050000,4.2140E-008,1582.050000,4.2140E-008
1582.100000,-2.6840E-009,1582.100000,-2.6840E-009,1582.100000,-2.6840E-009
1582.150000,2.6730E-009,1582.150000,2.6730E-009,1582.150000,2.6730E-009
1582.200000,9.1910E-009,1582.200000,9.1910E-009,1582.200000,9.1910E-009
1582.250000,-1.4630E-008,1582.250000,-1.4630E-008,1582.250000,-1.4630E-008
1582.300000,3.0720E-008,1582.300000,3.0720E-008,1582.300000,3.0720E-008
1582.350000,5.1780E-008,1582.350000,5.1780E-008,1582.350000,5.1780E-008
1582.400000,4.1660E-008,1582.400000,4.1660E-008,1582.400000,4.1660E-008
1582.450000,-3.0180E-009,1582.450000,-3.0180E-009,1582.450000,-3.0180E-009
1582.500000,6.7060E-008,1582.500000,6.7060E-008,1582.500000,6.7060E-008
1582.550000,5.6490E-008,1582.550000,5.6490E-008,1582.550000,5.6490E-008
1582.600000,5.4980E-008,1582.600000,5.4980E-008,1582.600000,5.4980E-008
1582.650000,4.7820E-008,1582.650000,4.7820E-008,1582.650000,4.7820E-008
1582.700000,5.9060E-008,1582.700000,5.9060E-008,1582.700000,5.9060E-008
1582.750000,-9.4330E-009,1582.750000,-9.4330E-009,1582.750000,-9.4330E-009
1582.800000,2.4070E-008,1582.800000,2.4070E-008,1582.800000,2.4070E-008
1582.850000,2.5800E-008,1582.850000,2.5800E-008,1582.850000,2.5800E-008
1582.900000,4.6600E-008,1582.900000,4.6600E-008,1582.900000,4.6600E-008
1582.950000,3.8160E-009,1582.950000,3.8160E-009,1582.950000,3.8160E-009
1583.000000,4.0010E-008,1583.000000,4.0010E-008,1583.000000,4.0010E-008
1583.050000,8.2570E-008,1583.050000,8.2570E-008,1583.050000,8.2570E-008
1583.100000,9.9450E-009,1583.100000,9.9450E-009,1583.100000,9.9450E-009
1583.150000,-6.3680E-010,1583.150000,-6.3680E-010,1583.150000,-6.3680E-010
1583.200000,8.3770E-008,1583.200000,8.3770E-008,1583.200000,8.3770E-008
1583.250000,5.9880E-008,1583.250000,5.9880E-008,1583.250000,5.9880E-008
1583.300000,8.3910E-009,1583.300000,8.3910E-009,1583.300000,8.3910E-009
1583.350000,-2.0400E-008,1583.350000,-2.0400E-008,1583.350000,-2.0400E-008
1583.400000,2.8760E-008,1583.400000,2.8760E-008,1583.400000,2.8760E-008
1583.450000,3.0060E-008,1583.450000,3.0060E-008,1583.450000,3.0060E-008
1583.500000,1.7030E-008,1583.500000,1.7030E-008,1583.500000,1.7030E-008
1583.550000,4.7570E-008,1583.550000,4.7570E-008,1583.550000,4.7570E-008
1583.600000,3.1620E-008,1583.600000,3.1620E-008,1583.600000,3.1620E-008
1583.650000,-1.4270E-008,1583.650000,-1.4270E-008,1583.650000,-1.4270E-008
1583.700000,5.2070E-008,1583.700000,5.2070E-008,1583.700000,5.2070E-008
1583.750000,5.3090E-008,1583.750000,5.3090E-008,1583.750000,5.3090E-008
1583.800000,1.9810E-009,1583.800000,1.9810E-009,1583.800000,1.9810E-009
1583.850000,3.4350E-008,1583.850000,3.4350E-008,1583.850000,3.4350E-008
1583.900000,5.4030E-008,1583.900000,5.4030E-008,1583.900000,5.4030E-008
1583.950000,5.8720E-008,1583.950000,5.8720E-008,1583.950000,5.8720E-008
1584.000000,4.7890E-008,1584.000000,4.7890E-008,1584.000000,4.7890E-008
1584.050000,3.2170E-008,1584.050000,3.2170E-008,1584.050000,3.2170E-008
1584.100000,4.7000E-008,1584.100000,4.7000E-008,1584.100000,4.7000E-008
1584.150000,6.5810E-008,1584.150000,6.5810E-008,1584.150000,6.5810E-008
1584.200000,5.9320E-008,1584.200000,5.9320E-008,1584.200000,5.9320E-008
1584.250000,4.7710E-008,1584.250000,4.7710E-008,1584.250000,4.7710E-008
1584.300000,6.4960E-008,1584.300000,6.4960E-008,1584.300000,6.4960E-008
1584.350000,4.2750E-008,1584.350000,4.2750E-008,1584.350000,4.2750E-008
1584.400000,2.7320E-008,1584.400000,2.7320E-008,1584.400000,2.7320E-008
1584.450000,3.8760E-008,1584.450000,3.8760E-008,1584.450000,3.8760E-008
1584.500000,-1.5940E-008,1584.500000,-1.5940E-008,1584.500000,-1.5940E-008
1584.550000,5.4080E-008,1584.550000,5.4080E-008,1584.550000,5.4080E-008
1584.600000,6.3480E-008,1584.600000,6.3480E-008,1584.600000,6.3480E-008
1584.650000,-7.3990E-009,1584.650000,-7.3990E-009,1584.650000,-7.3990E-009
1584.700000,2.0980E-008,1584.700000,2.0980E-008,1584.700000,2.0980E-008
1584.750000,6.7130E-008,1584.750000,6.7130E-008,1584.750000,6.7130E-008
1584.800000,2.8360E-008,1584.800000,2.8360E-008,1584.800000,2.8360E-008
1584.850000,-5.2480E-009,1584.850000,-5.2480E-009,1584.850000,-5.2480E-009
1584.900000,6.6430E-008,1584.900000,6.6430E-008,1584.900000,6.6430E-008
1584.950000,6.3530E-008,1584.950000,6.3530E-008,1584.950000,6.3530E-008
1585.000000,3.0180E-008,1585.000000,3.0180E-008,1585.000000,3.0180E-008
1585.050000,3.5770E-008,1585.050000,3.5770E-008,1585.050000,3.5770E-008
1585.100000,2.1200E-008,1585.100000,2.1200E-008,1585.100000,2.1200E-008
1585.150000,2.4710E-008,1585.150000,2.4710E-008,1585.150000,2.4710E-008
1585.200000,4.1210E-008,1585.200000,4.1210E-008,1585.200000,4.1210E-008
1585.250000,7.2720E-008,1585.250000,7.2720E-008,1585.250000,7.2720E-008
1585.300000,4.0600E-008,1585.300000,4.0600E-008,1585.300000,4.0600E-008
1585.350000,4.1530E-008,1585.350000,4.1530E-008,1585.350000,4.1530E-008
1585.400000,-1.0010E-009,1585.400000,-1.0010E-009,1585.400000,-1.0010E-009
1585.450000,8.7110E-008,1585.450000,8.7110E-008,1585.450000,8.7110E-008
1585.500000,4.6890E-008,1585.500000,4.6890E-008,1585.500000,4.6890E-008
1585.550000,6.6080E-008,1585.550000,6.6080E-008,1585.550000,6.6080E-008
1585.600000,4.5270E-008,1585.600000,4.5270E-008,1585.600000,4.5270E-008
1585.650000,2.1440E-008,1585.650000,2.1440E-008,1585.650000,2.1440E-008
1585.700000,4.9380E-008,1585.700000,4.9380E-008,1585.700000,4.9380E-008
1585.750000,4.8930E-008,1585.750000,4.8930E-008,1585.750000,4.8930E-008
1585.800000,2.0940E-008,1585.800000,2.0940E-008,1585.800000,2.0940E-008
1585.850000,1.7110E-009,1585.850000,1.7110E-009,1585.850000,1.7110E-009
1585.900000,7.9020E-008,1585.900000,7.9020E-008,1585.900000,7.9020E-008
1585.950000,2.5420E-008,1585.950000,2.5420E-008,1585.950000,2.5420E-008
1586.000000,4.3960E-008,1586.000000,4.3960E-008,1586.000000,4.3960E-008
1586.050000,4.8060E-008,1586.050000,4.8060E-008,1586.050000,4.8060E-008
1586.100000,-2.3780E-009,1586.100000,-2.3780E-009,1586.100000,-2.3780E-009
1586.150000,1.3570E-008,1586.150000,1.3570E-008,1586.150000,1.3570E-008
1586.200000,9.6160E-009,1586.200000,9.6160E-009,1586.200000,9.6160E-009
1586.250000,7.4350E-008,1586.250000,7.4350E-008,1586.250000,7.4350E-008
1586.300000,2.7890E-008,1586.300000,2.7890E-008,1586.300000,2.7890E-008
1586.350000,-2.0120E-008,1586.350000,-2.0120E-008,1586.350000,-2.0120E-008
1586.400000,3.3300E-008,1586.400000,3.3300E-008,1586.400000,3.3300E-008
1586.450000,1.8050E-008,1586.450000,1.8050E-008,1586.450000,1.8050E-008
1586.500000,6.5720E-008,1586.500000,6.5720E-008,1586.500000,6.5720E-008
1586.550000,2.1240E-008,1586.550000,2.1240E-008,1586.550000,2.1240E-008
1586.600000,3.1810E-009,1586.600000,3.1810E-009,1586.600000,3.1810E-009
1586.650000,2.8900E-008,1586.650000,2.8900E-008,1586.650000,2.8900E-008
1586.700000,5.1830E-008,1586.700000,5.1830E-008,1586.700000,5.1830E-008
1586.750000,7.4270E-008,1586.750000,7.4270E-008,1586.750000,7.4270E-008
1586.800000,1.0070E-008,1586.800000,1.0070E-008,1586.800000,1.0070E-008
1586.850000,2.0840E-009,1586.850000,2.0840E-009,1586.850000,2.0840E-009
1586.900000,5.4520E-008,1586.900000,5.4520E-008,1586.900000,5.4520E-008
1586.950000,3.0780E-008,1586.950000,3.0780E-008,1586.950000,3.0780E-008
1587.000000,1.0190E-008,1587.000000,1.0190E-008,1587.000000,1.0190E-008
1587.050000,3.5030E-008,1587.050000,3.5030E-008,1587.050000,3.5030E-008
1587.100000,-8.6800E-010,1587.100000,-8.6800E-010,1587.100000,-8.6800E-010
1587.150000,-2.3130E-008,1587.150000,-2.3130E-008,1587.150000,-2.3130E-008
1587.200000,3.7510E-008,1587.200000,3.7510E-008,1587.200000,3.7510E-008
1587.250000,1.5080E-008,1587.250000,1.5080E-008,1587.250000,1.5080E-008
1587.300000,3.4820E-008,1587.300000,3.4820E-008,1587.300000,3.4820E-008
1587.350000,5.5350E-008,1587.350000,5.5350E-008,1587.350000,5.5350E-008
1587.400000,3.7870E-008,1587.400000,3.7870E-008,1587.400000,3.7870E-008
1587.450000,2.5690E-008,1587.450000,2.5690E-008,1587.450000,2.5690E-008
1587.500000,3.6840E-008,1587.500000,3.6840E-008,1587.500000,3.6840E-008
1587.550000,4.3640E-008,1587.550000,4.3640E-008,1587.550000,4.3640E-008
1587.600000,-3.7480E-008,1587.600000,-3.7480E-008,1587.600000,-3.7480E-008
1587.650000,4.5150E-008,1587.650000,4.5150E-008,1587.650000,4.5150E-008
1587.700000,4.9150E-008,1587.700000,4.9150E-008,1587.700000,4.9150E-008
1587.750000,1.4650E-008,1587.750000,1.4650E-008,1587.750000,1.4650E-008
1587.800000,-2.8560E-008,1587.800000,-2.8560E-008,1587.800000,-2.8560E-008
