1588.100000,2.2110E-007,1588.100000,2.2110E-007,1588.100000,2.2110E-007
1588.150000,2.6300E-007,1588.150000,2.6300E-007,1588.150000,2.6300E-007
1588.200000,2.5590E-007,1588.200000,2.5590E-007,1588.200000,2.5590E-007
1588.250000,3.1790E-007,1588.250000,3.1790E-007,1588.250000,3.1790E-007
1588.300000,2.9390E-007,1588.300000,2.9390E-007,1588.300000,2.9390E-007
1588.350000,3.1300E-007,1588.350000,3.1300E-007,1588.350000,3.1300E-007
1588.400000,3.1370E-007,1588.400000,3.1370E-007,1588.400000,3.1370E-007
1588.450000,3.2110E-007,1588.450000,3.2110E-007,1588.450000,3.2110E-007
1588.500000,3.5210E-007,1588.500000,3.5210E-007,1588.500000,3.5210E-007
1588.550000,3.2060E-007,1588.550000,3.2060E-007,1588.550000,3.2060E-007
1588.600000,3.7000E-007,1588.600000,3.7000E-007,1588.600000,3.7000E-007
1588.650000,3.2280E-007,1588.650000,3.2280E-007,1588.650000,3.2280E-007
1588.700000,3.6310E-007,1588.700000,3.6310E-007,1588.700000,3.6310E-007
1588.750000,3.8630E-007,1588.750000,3.8630E-007,1588.750000,3.8630E-007
1588.800000,3.1530E-007,1588.800000,3.1530E-007,1588.800000,3.1530E-007
1588.850000,3.8300E-007,1588.850000,3.8300E-007,1588.850000,3.8300E-007
1588.900000,3.8610E-007,1588.900000,3.8610E-007,1588.900000,3.8610E-007
1588.950000,3.6620E-007,1588.950000,3.6620E-007,1588.950000,3.6620E-007
1589.000000,2.9540E-007,1589.000000,2.9540E-007,1589.000000,2.9540E-007
1589.050000,3.9140E-007,1589.050000,3.9140E-007,1589.050000,3.9140E-007
1589.100000,3.3580E-007,1589.100000,3.3580E-007,1589.100000,3.3580E-007
1589.150000,3.4350E-007,1589.150000,3.4350E-007,1589.150000,3.4350E-007
1589.200000,3.3880E-007,1589.200000,3.3880E-007,1589.200000,3.3880E-007
1589.250000,3.3770E-007,1589.250000,3.3770E-007,1589.250000,3.3770E-007
1589.300000,3.4520E-007,1589.300000,3.4520E-007,1589.300000,3.4520E-007
1589.350000,3.3390E-007,1589.350000,3.3390E-007,1589.350000,3.3390E-007
1589.400000,3.2390E-007,1589.400000,3.2390E-007,1589.400000,3.2390E-007
1589.450000,3.2480E-007,1589.450000,3.2480E-007,1589.450000,3.2480E-007
1589.500000,2.3160E-007,1589.500000,2.3160E-007,1589.500000,2.3160E-007
1589.550000,3.3830E-007,1589.550000,3.3830E-007,1589.550000,3.3830E-007
1589.600000,3.1900E-007,1589.600000,3.1900E-007,1589.600000,3.1900E-007
1589.650000,2.2890E-007,1589.650000,2.2890E-007,1589.650000,2.2890E-007
1589.700000,2.3910E-007,1589.700000,2.3910E-007,1589.700000,2.3910E-007
1589.750000,2.2610E-007,1589.750000,2.2610E-007,1589.750000,2.2610E-007
1589.800000,2.3930E-007,1589.800000,2.3930E-007,1589.800000,2.3930E-007
1589.850000,2.2640E-007,1589.850000,2.2640E-007,1589.850000,2.2640E-007
1589.900000,2.0510E-007,1589.900000,2.0510E-007,1589.900000,2.0510E-007
1589.950000,1.2470E-007,1589.950000,1.2470E-007,1589.950000,1.2470E-007
1590.000000,1.3600E-007,1590.000000,1.3600E-007,1590.000000,1.3600E-007
1590.050000,1.9380E-007,1590.050000,1.9380E-007,1590.050000,1.9380E-007
1590.100000,9.4490E-008,1590.100000,9.4490E-008,1590.100000,9.4490E-008
1590.150000,1.4150E-007,1590.150000,1.4150E-007,1590.150000,1.4150E-007
1590.200000,1.4720E-007,1590.200000,1.4720E-007,1590.200000,1.4720E-007
1590.250000,1.4900E-007,1590.250000,1.4900E-007,1590.250000,1.4900E-007
1590.300000,1.1540E-007,1590.300000,1.1540E-007,1590.300000,1.1540E-007
1590.350000,1.3590E-007,1590.350000,1.3590E-007,1590.350000,1.3590E-007
1590.400000,7.1770E-008,1590.400000,7.1770E-008,1590.400000,7.1770E-008
1590.450000,1.1930E-007,1590.450000,1.1930E-007,1590.450000,1.1930E-007
1590.500000,1.2470E-007,1590.500000,1.2470E-007,1590.500000,1.2470E-007
1590.550000,1.4070E-007,1590.550000,1.4070E-007,1590.550000,1.4070E-007
1590.600000,1.3830E-007,1590.600000,1.3830E-007,1590.600000,1.3830E-007
1590.650000,7.6550E-008,1590.650000,7.6550E-008,1590.650000,7.6550E-008
1590.700000,6.9810E-008,1590.700000,6.9810E-008,1590.700000,6.9810E-008
1590.750000,8.1170E-008,1590.750000,8.1170E-008,1590.750000,8.1170E-008
1590.800000,8.4720E-008,1590.800000,8.4720E-008,1590.800000,8.4720E-008
1590.850000,5.3430E-008,1590.850000,5.3430E-008,1590.850000,5.3430E-008
1590.900000,1.0520E-007,1590.900000,1.0520E-007,1590.900000,1.0520E-007
1590.950000,4.5800E-008,1590.950000,4.5800E-008,1590.950000,4.5800E-008
1591.000000,6.7750E-008,1591.000000,6.7750E-008,1591.000000,6.7750E-008
1591.050000,8.3340E-008,1591.050000,8.3340E-008,1591.050000,8.3340E-008
1591.100000,7.7810E-008,1591.100000,7.7810E-008,1591.100000,7.7810E-008
1591.150000,3.1270E-008,1591.150000,3.1270E-008,1591.150000,3.1270E-008
1591.200000,1.0890E-007,1591.200000,1.0890E-007,1591.200000,1.0890E-007
1591.250000,5.9250E-008,1591.250000,5.9250E-008,1591.250000,5.9250E-008
1591.300000,3.9840E-008,1591.300000,3.9840E-008,1591.300000,3.9840E-008
1591.350000,3.6760E-008,1591.350000,3.6760E-008,1591.350000,3.6760E-008
1591.400000,5.5070E-008,1591.400000,5.5070E-008,1591.400000,5.5070E-008
1591.450000,4.1360E-008,1591.450000,4.1360E-008,1591.450000,4.1360E-008
1591.500000,2.3670E-008,1591.500000,2.3670E-008,1591.500000,2.3670E-008
1591.550000,5.3190E-008,1591.550000,5.3190E-008,1591.550000,5.3190E-008
1591.600000,9.5260E-009,1591.600000,9.5260E-009,1591.600000,9.5260E-009
1591.650000,1.3130E-008,1591.650000,1.3130E-008,1591.650000,1.3130E-008
1591.700000,7.1130E-008,1591.700000,7.1130E-008,1591.700000,7.1130E-008
1591.750000,8.1260E-008,1591.750000,8.1260E-008,1591.750000,8.1260E-008
1591.800000,7.1590E-008,1591.800000,7.1590E-008,1591.800000,7.1590E-008
1591.850000,4.3860E-008,1591.850000,4.3860E-008,1591.850000,4.3860E-008
1591.900000,1.0310E-007,1591.900000,1.0310E-007,1591.900000,1.0310E-007
1591.950000,3.2500E-008,1591.950000,3.2500E-008,1591.950000,3.2500E-008
1592.000000,4.0240E-008,1592.000000,4.0240E-008,1592.000000,4.0240E-008
1592.050000,6.9600E-008,1592.050000,6.9600E-008,1592.050000,6.9600E-008
1592.100000,8.8610E-008,1592.100000,8.8610E-008,1592.100000,8.8610E-008
1592.150000,2.2040E-008,1592.150000,2.2040E-008,1592.150000,2.2040E-008
1592.200000,5.2450E-008,1592.200000,5.2450E-008,1592.200000,5.2450E-008
1592.250000,3.1950E-008,1592.250000,3.1950E-008,1592.250000,3.1950E-008
1592.300000,5.4410E-008,1592.300000,5.4410E-008,1592.300000,5.4410E-008
1592.350000,3.4780E-008,1592.350000,3.4780E-008,1592.350000,3.4780E-008
1592.400000,5.1590E-008,1592.400000,5.1590E-008,1592.400000,5.1590E-008
1592.450000,5.4100E-008,1592.450000,5.4100E-008,1592.450000,5.4100E-008
1592.500000,1.7080E-008,1592.500000,1.7080E-008,1592.500000,1.7080E-008
1592.550000,9.9160E-008,1592.550000,9.9160E-008,1592.550000,9.9160E-008
1592.600000,2.4140E-008,1592.600000,2.4140E-008,1592.600000,2.4140E-008
1592.650000,1.0120E-007,1592.650000,1.0120E-007,1592.650000,1.0120E-007
1592.700000,2.2510E-008,1592.700000,2.2510E-008,1592.700000,2.2510E-008
1592.750000,4.2970E-008,1592.750000,4.2970E-008,1592.750000,4.2970E-008
1592.800000,5.0700E-008,1592.800000,5.0700E-008,1592.800000,5.0700E-008
1592.850000,6.6080E-008,1592.850000,6.6080E-008,1592.850000,6.6080E-008
1592.900000,6.6340E-008,1592.900000,6.6340E-008,1592.900000,6.6340E-008
1592.950000,8.7890E-008,1592.950000,8.7890E-008,1592.950000,8.7890E-008
1593.000000,3.8220E-008,1593.000000,3.8220E-008,1593.000000,3.8220E-008
1593.050000,3.0310E-008,1593.050000,3.0310E-008,1593.050000,3.0310E-008
1593.100000,5.3880E-008,1593.100000,5.3880E-008,1593.100000,5.3880E-008
1593.150000,1.0440E-007,1593.150000,1.0440E-007,1593.150000,1.0440E-007
1593.200000,5.3610E-008,1593.200000,5.3610E-008,1593.200000,5.3610E-008
1593.250000,9.8040E-008,1593.250000,9.8040E-008,1593.250000,9.8040E-008
1593.300000,5.6500E-008,1593.300000,5.6500E-008,1593.300000,5.6500E-008
1593.350000,2.5350E-008,1593.350000,2.5350E-008,1593.350000,2.5350E-008
1593.400000,1.1530E-007,1593.400000,1.1530E-007,1593.400000,1.1530E-007
1593.450000,7.7230E-008,1593.450000,7.7230E-008,1593.450000,7.7230E-008
1593.500000,1.7600E-008,1593.500000,1.7600E-008,1593.500000,1.7600E-008
1593.550000,1.2190E-007,1593.550000,1.2190E-007,1593.550000,1.2190E-007
1593.600000,1.0510E-007,1593.600000,1.0510E-007,1593.600000,1.0510E-007
1593.650000,7.8470E-008,1593.650000,7.8470E-008,1593.650000,7.8470E-008
1593.700000,1.5830E-007,1593.700000,1.5830E-007,1593.700000,1.5830E-007
1593.750000,7.9160E-008,1593.750000,7.9160E-008,1593.750000,7.9160E-008
1593.800000,4.2550E-008,1593.800000,4.2550E-008,1593.800000,4.2550E-008
1593.850000,1.3040E-007,1593.850000,1.3040E-007,1593.850000,1.3040E-007
1593.900000,8.0540E-008,1593.900000,8.0540E-008,1593.900000,8.0540E-008
1593.950000,8.1490E-008,1593.950000,8.1490E-008,1593.950000,8.1490E-008
1594.000000,1.1270E-007,1594.000000,1.1270E-007,1594.000000,1.1270E-007
1594.050000,1.1160E-007,1594.050000,1.1160E-007,1594.050000,1.1160E-007
1594.100000,1.0590E-007,1594.100000,1.0590E-007,1594.100000,1.0590E-007
1594.150000,1.0990E-007,1594.150000,1.0990E-007,1594.150000,1.0990E-007
1594.200000,1.3880E-007,1594.200000,1.3880E-007,1594.200000,1.3880E-007
1594.250000,1.9650E-007,1594.250000,1.9650E-007,1594.250000,1.9650E-007
1594.300000,1.1220E-007,1594.300000,1.1220E-007,1594.300000,1.1220E-007
1594.350000,1.1470E-007,1594.350000,1.1470E-007,1594.350000,1.1470E-007
1594.400000,1.1220E-007,1594.400000,1.1220E-007,1594.400000,1.1220E-007
1594.450000,1.1150E-007,1594.450000,1.1150E-007,1594.450000,1.1150E-007
1594.500000,1.2480E-007,1594.500000,1.2480E-007,1594.500000,1.2480E-007
1594.550000,1.8400E-007,1594.550000,1.8400E-007,1594.550000,1.8400E-007
1594.600000,1.5100E-007,1594.600000,1.5100E-007,1594.600000,1.5100E-007
1594.650000,2.2470E-007,1594.650000,2.2470E-007,1594.650000,2.2470E-007
1594.700000,1.1530E-007,1594.700000,1.1530E-007,1594.700000,1.1530E-007
1594.750000,1.4790E-007,1594.750000,1.4790E-007,1594.750000,1.4790E-007
1594.800000,1.8800E-007,1594.800000,1.8800E-007,1594.800000,1.8800E-007
1594.850000,1.3570E-007,1594.850000,1.3570E-007,1594.850000,1.3570E-007
1594.900000,1.1430E-007,1594.900000,1.1430E-007,1594.900000,1.1430E-007
1594.950000,1.4600E-007,1594.950000,1.4600E-007,1594.950000,1.4600E-007
1595.000000,1.2770E-007,1595.000000,1.2770E-007,1595.000000,1.2770E-007
1595.050000,1.2340E-007,1595.050000,1.2340E-007,1595.050000,1.2340E-007
1595.100000,1.6380E-007,1595.100000,1.6380E-007,1595.100000,1.6380E-007
1595.150000,1.8500E-007,1595.150000,1.8500E-007,1595.150000,1.8500E-007
1595.200000,1.3340E-007,1595.200000,1.3340E-007,1595.200000,1.3340E-007
1595.250000,9.8580E-008,1595.250000,9.8580E-008,1595.250000,9.8580E-008
1595.300000,1.1010E-007,1595.300000,1.1010E-007,1595.300000,1.1010E-007
1595.350000,1.0420E-007,1595.350000,1.0420E-007,1595.350000,1.0420E-007
1595.400000,1.0830E-007,1595.400000,1.0830E-007,1595.400000,1.0830E-007
1595.450000,8.7880E-008,1595.450000,8.7880E-008,1595.450000,8.7880E-008
1595.500000,1.3740E-007,1595.500000,1.3740E-007,1595.500000,1.3740E-007
1595.550000,1.1530E-007,1595.550000,1.1530E-007,1595.550000,1.1530E-007
1595.600000,9.0700E-008,1595.600000,9.0700E-008,1595.600000,9.0700E-008
1595.650000,6.4180E-008,1595.650000,6.4180E-008,1595.650000,6.4180E-008
1595.700000,9.3120E-008,1595.700000,9.3120E-008,1595.700000,9.3120E-008
1595.750000,7.8820E-008,1595.750000,7.8820E-008,1595.750000,7.8820E-008
1595.800000,1.5410E-007,1595.800000,1.5410E-007,1595.800000,1.5410E-007
1595.850000,9.7140E-008,1595.850000,9.7140E-008,1595.850000,9.7140E-008
1595.900000,1.0440E-007,1595.900000,1.0440E-007,1595.900000,1.0440E-007
1595.950000,8.6580E-008,1595.950000,8.6580E-008,1595.950000,8.6580E-008
1596.000000,6.5690E-008,1596.000000,6.5690E-008,1596.000000,6.5690E-008
1596.050000,9.3390E-008,1596.050000,9.3390E-008,1596.050000,9.3390E-008
1596.100000,7.9300E-008,1596.100000,7.9300E-008,1596.100000,7.9300E-008
1596.150000,7.8600E-008,1596.150000,7.8600E-008,1596.150000,7.8600E-008
1596.200000,1.0080E-007,1596.200000,1.0080E-007,1596.200000,1.0080E-007
1596.250000,1.2130E-007,1596.250000,1.2130E-007,1596.250000,1.2130E-007
1596.300000,6.4930E-008,1596.300000,6.4930E-008,1596.300000,6.4930E-008
1596.350000,6.0000E-008,1596.350000,6.0000E-008,1596.350000,6.0000E-008
1596.400000,8.7660E-008,1596.400000,8.7660E-008,1596.400000,8.7660E-008
1596.450000,1.3000E-007,1596.450000,1.3000E-007,1596.450000,1.3000E-007
1596.500000,4.8900E-009,1596.500000,4.8900E-009,1596.500000,4.8900E-009
1596.550000,1.1850E-007,1596.550000,1.1850E-007,1596.550000,1.1850E-007
1596.600000,6.7040E-008,1596.600000,6.7040E-008,1596.600000,6.7040E-008
1596.650000,1.9010E-008,1596.650000,1.9010E-008,1596.650000,1.9010E-008
1596.700000,1.2200E-007,1596.700000,1.2200E-007,1596.700000,1.2200E-007
1596.750000,6.4390E-008,1596.750000,6.4390E-008,1596.750000,6.4390E-008
1596.800000,4.9810E-008,1596.800000,4.9810E-008,1596.800000,4.9810E-008
1596.850000,7.0280E-008,1596.850000,7.0280E-008,1596.850000,7.0280E-008
1596.900000,2.1450E-008,1596.900000,2.1450E-008,1596.900000,2.1450E-008
1596.950000,6.9470E-008,1596.950000,6.9470E-008,1596.950000,6.9470E-008
1597.000000,7.9850E-008,1597.000000,7.9850E-008,1597.000000,7.9850E-008
1597.050000,8.4230E-008,1597.050000,8.4230E-008,1597.050000,8.4230E-008
1597.100000,1.0070E-007,1597.100000,1.0070E-007,1597.100000,1.0070E-007
1597.150000,-4.8240E-008,1597.150000,-4.8240E-008,1597.150000,-4.8240E-008
1597.200000,8.3130E-008,1597.200000,8.3130E-008,1597.200000,8.3130E-008
1597.250000,3.7460E-008,1597.250000,3.7460E-008,1597.250000,3.7460E-008
1597.300000,7.3080E-008,1597.300000,7.3080E-008,1597.300000,7.3080E-008
1597.350000,7.9420E-008,1597.350000,7.9420E-008,1597.350000,7.9420E-008
1597.400000,8.9630E-008,1597.400000,8.9630E-008,1597.400000,8.9630E-008
1597.450000,5.6640E-008,1597.450000,5.6640E-008,1597.450000,5.6640E-008
1597.500000,5.6110E-008,1597.500000,5.6110E-008,1597.500000,5.6110E-008
1597.550000,3.9800E-008,1597.550000,3.9800E-008,1597.550000,3.9800E-008
1597.600000,1.3390E-007,1597.600000,1.3390E-007,1597.600000,1.3390E-007
1597.650000,4.8520E-008,1597.650000,4.8520E-008,1597.650000,4.8520E-008
1597.700000,5.6610E-008,1597.700000,5.6610E-008,1597.700000,5.6610E-008
1597.750000,8.8430E-008,1597.750000,8.8430E-008,1597.750000,8.8430E-008
1597.800000,7.5710E-009,1597.800000,7.5710E-009,1597.800000,7.5710E-009
1597.850000,4.2520E-008,1597.850000,4.2520E-008,1597.850000,4.2520E-008
1597.900000,1.1320E-008,1597.900000,1.1320E-008,1597.900000,1.1320E-008
1597.950000,6.9900E-008,1597.950000,6.9900E-008,1597.950000,6.9900E-008
1598.000000,4.4060E-008,1598.000000,4.4060E-008,1598.000000,4.4060E-008
1598.050000,6.5450E-008,1598.050000,6.5450E-008,1598.050000,6.5450E-008
1598.100000,2.3360E-008,1598.100000,2.3360E-008,1598.100000,2.3360E-008
1598.150000,4.0760E-008,1598.150000,4.0760E-008,1598.150000,4.0760E-008
1598.200000,4.2120E-008,1598.200000,4.2120E-008,1598.200000,4.2120E-008
1598.250000,6.8260E-008,1598.250000,6.8260E-008,1598.250000,6.8260E-008
1598.300000,5.1860E-008,1598.300000,5.1860E-008,1598.300000,5.1860E-008
1598.350000,3.7770E-008,1598.350000,3.7770E-008,1598.350000,3.7770E-008
1598.400000,6.5010E-008,1598.400000,6.5010E-008,1598.400000,6.5010E-008
1598.450000,7.6900E-008,1598.450000,7.6900E-008,1598.450000,7.6900E-008
1598.500000,4.7020E-008,1598.500000,4.7020E-008,1598.500000,4.7020E-008
1598.550000,5.2480E-008,1598.550000,5.2480E-008,1598.550000,5.2480E-008
1598.600000,6.4630E-008,1598.600000,6.4630E-008,1598.600000,6.4630E-008
1598.650000,5.7540E-008,1598.650000,5.7540E-008,1598.650000,5.7540E-008
1598.700000,3.5270E-008,1598.700000,3.5270E-008,1598.700000,3.5270E-008
1598.750000,8.9920E-008,1598.750000,8.9920E-008,1598.750000,8.9920E-008
1598.800000,7.2560E-008,1598.800000,7.2560E-008,1598.800000,7.2560E-008
1598.850000,8.4180E-008,1598.850000,8.4180E-008,1598.850000,8.4180E-008
1598.900000,6.4700E-009,1598.900000,6.4700E-009,1598.900000,6.4700E-009
1598.950000,3.9720E-008,1598.950000,3.9720E-008,1598.950000,3.9720E-008
1599.000000,9.4610E-008,1599.000000,9.4610E-008,1599.000000,9.4610E-008
1599.050000,9.5880E-008,1599.050000,9.5880E-008,1599.050000,9.5880E-008
1599.100000,3.1400E-008,1599.100000,3.1400E-008,1599.100000,3.1400E-008
1599.150000,6.0080E-008,1599.150000,6.0080E-008,1599.150000,6.0080E-008
1599.200000,7.3170E-008,1599.200000,7.3170E-008,1599.200000,7.3170E-008
1599.250000,8.2570E-008,1599.250000,8.2570E-008,1599.250000,8.2570E-008
1599.300000,1.2400E-008,1599.300000,1.2400E-008,1599.300000,1.2400E-008
1599.350000,8.8760E-008,1599.350000,8.8760E-008,1599.350000,8.8760E-008
1599.400000,1.7660E-008,1599.400000,1.7660E-008,1599.400000,1.7660E-008
1599.450000,3.6250E-008,1599.450000,3.6250E-008,1599.450000,3.6250E-008
1599.500000,1.0280E-007,1599.500000,1.0280E-007,1599.500000,1.0280E-007
1599.550000,5.4380E-008,1599.550000,5.4380E-008,1599.550000,5.4380E-008
1599.600000,7.6170E-008,1599.600000,7.6170E-008,1599.600000,7.6170E-008
1599.650000,3.5270E-008,1599.650000,3.5270E-008,1599.650000,3.5270E-008
1599.700000,2.0760E-008,1599.700000,2.0760E-008,1599.700000,2.0760E-008
1599.750000,7.5000E-008,1599.750000,7.5000E-008,1599.750000,7.5000E-008
1599.800000,1.0760E-008,1599.800000,1.0760E-008,1599.800000,1.0760E-008
1599.850000,3.1200E-008,1599.850000,3.1200E-008,1599.850000,3.1200E-008
1599.900000,5.0710E-008,1599.900000,5.0710E-008,1599.900000,5.0710E-008
1599.950000,1.6820E-008,1599.950000,1.6820E-008,1599.950000,1.6820E-008
1600.000000,3.4390E-008,1600.000000,3.4390E-008,1600.000000,3.4390E-008
1600.050000,7.8090E-008,1600.050000,7.8090E-008,1600.050000,7.8090E-008
1600.100000,3.0650E-008,1600.100000,3.0650E-008,1600.100000,3.0650E-008
1600.150000,4.9420E-008,1600.150000,4.9420E-008,1600.150000,4.9420E-008
1600.200000,6.5830E-009,1600.200000,6.5830E-009,1600.200000,6.5830E-009
1600.250000,6.1340E-008,1600.250000,6.1340E-008,1600.250000,6.1340E-008
1600.300000,-1.1800E-008,1600.300000,-1.1800E-008,1600.300000,-1.1800E-008
1600.350000,1.5830E-008,1600.350000,1.5830E-008,1600.350000,1.5830E-008
1600.400000,2.6210E-008,1600.400000,2.6210E-008,1600.400000,2.6210E-008
1600.450000,7.7070E-008,1600.450000,7.7070E-008,1600.450000,7.7070E-008
1600.500000,1.7900E-009,1600.500000,1.7900E-009,1600.500000,1.7900E-009
1600.550000,6.1680E-008,1600.550000,6.1680E-008,1600.550000,6.1680E-008
1600.600000,4.1660E-010,1600.600000,4.1660E-010,1600.600000,4.1660E-010
1600.650000,2.0220E-008,1600.650000,2.0220E-008,1600.650000,2.0220E-008
1600.700000,4.0490E-008,1600.700000,4.0490E-008,1600.700000,4.0490E-008
1600.750000,2.3810E-008,1600.750000,2.3810E-008,1600.750000,2.3810E-008
1600.800000,6.2950E-008,1600.800000,6.2950E-008,1600.800000,6.2950E-008
1600.850000,6.8900E-008,1600.850000,6.8900E-008,1600.850000,6.8900E-008
1600.900000,5.2200E-008,1600.900000,5.2200E-008,1600.900000,5.2200E-008
1600.950000,3.6030E-009,1600.950000,3.6030E-009,1600.950000,3.6030E-009
1601.000000,5.9850E-008,1601.000000,5.9850E-008,1601.000000,5.9850E-008
1601.050000,3.0380E-008,1601.050000,3.0380E-008,1601.050000,3.0380E-008
1601.100000,6.5910E-008,1601.100000,6.5910E-008,1601.100000,6.5910E-008
1601.150000,7.0340E-008,1601.150000,7.0340E-008,1601.150000,7.0340E-008
1601.200000,2.5320E-008,1601.200000,2.5320E-008,1601.200000,2.5320E-008
1601.250000,3.7830E-008,1601.250000,3.7830E-008,1601.250000,3.7830E-008
1601.300000,2.4940E-008,1601.300000,2.4940E-008,1601.300000,2.4940E-008
1601.350000,5.0690E-008,1601.350000,5.0690E-008,1601.350000,5.0690E-008
1601.400000,5.5430E-008,1601.400000,5.5430E-008,1601.400000,5.5430E-008
1601.450000,4.7320E-008,1601.450000,4.7320E-008,1601.450000,4.7320E-008
1601.500000,6.7670E-008,1601.500000,6.7670E-008,1601.500000,6.7670E-008
1601.550000,1.8510E-008,1601.550000,1.8510E-008,1601.550000,1.8510E-008
1601.600000,7.8680E-008,1601.600000,7.8680E-008,1601.600000,7.8680E-008
1601.650000,4.3490E-008,1601.650000,4.3490E-008,1601.650000,4.3490E-008
1601.700000,3.7040E-008,1601.700000,3.7040E-008,1601.700000,3.7040E-008
1601.750000,-3.6670E-008,1601.750000,-3.6670E-008,1601.750000,-3.6670E-008
1601.800000,-6.5470E-009,1601.800000,-6.5470E-009,1601.800000,-6.5470E-009
1601.850000,-3.5640E-008,1601.850000,-3.5640E-008,1601.850000,-3.5640E-008
1601.900000,6.4440E-008,1601.900000,6.4440E-008,1601.900000,6.4440E-008
1601.950000,7.4520E-008,1601.950000,7.4520E-008,1601.950000,7.4520E-008
1602.000000,4.6200E-008,1602.000000,4.6200E-008,1602.000000,4.6200E-008
1602.050000,5.0500E-008,1602.050000,5.0500E-008,1602.050000,5.0500E-008
1602.100000,4.6750E-008,1602.100000,4.6750E-008,1602.100000,4.6750E-008
1602.150000,-8.8230E-009,1602.150000,-8.8230E-009,1602.150000,-8.8230E-009
1602.200000,2.4010E-008,1602.200000,2.4010E-008,1602.200000,2.4010E-008
1602.250000,5.2350E-008,1602.250000,5.2350E-008,1602.250000,5.2350E-008
1602.300000,4.6530E-009,1602.300000,4.6530E-009,1602.300000,4.6530E-009
1602.350000,4.3560E-008,1602.350000,4.3560E-008,1602.350000,4.3560E-008
1602.400000,1.5050E-008,1602.400000,1.5050E-008,1602.400000,1.5050E-008
1602.450000,3.5280E-008,1602.450000,3.5280E-008,1602.450000,3.5280E-008
1602.500000,5.9440E-008,1602.500000,5.9440E-008,1602.500000,5.9440E-008
1602.550000,3.4700E-008,1602.550000,3.4700E-008,1602.550000,3.4700E-008
1602.600000,6.1140E-008,1602.600000,6.1140E-008,1602.600000,6.1140E-008
1602.650000,3.0640E-008,1602.650000,3.0640E-008,1602.650000,3.0640E-008
1602.700000,1.1190E-008,1602.700000,1.1190E-008,1602.700000,1.1190E-008
1602.750000,3.6580E-008,1602.750000,3.6580E-008,1602.750000,3.6580E-008
1602.800000,4.4540E-008,1602.800000,4.4540E-008,1602.800000,4.4540E-008
1602.850000,5.3880E-009,1602.850000,5.3880E-009,1602.850000,5.3880E-009
1602.900000,-3.8990E-008,1602.900000,-3.8990E-008,1602.900000,-3.8990E-008
1602.950000,5.2550E-008,1602.950000,5.2550E-008,1602.950000,5.2550E-008
1603.000000,5.5350E-008,1603.000000,5.5350E-008,1603.000000,5.5350E-008
1603.050000,1.9470E-008,1603.050000,1.9470E-008,1603.050000,1.9470E-008
1603.100000,3.1000E-008,1603.100000,3.1000E-008,1603.100000,3.1000E-008
1603.150000,3.6410E-008,1603.150000,3.6410E-008,1603.150000,3.6410E-008
1603.200000,1.5710E-008,1603.200000,1.5710E-008,1603.200000,1.5710E-008
1603.250000,6.9100E-008,1603.250000,6.9100E-008,1603.250000,6.9100E-008
1603.300000,7.0190E-008,1603.300000,7.0190E-008,1603.300000,7.0190E-008
1603.350000,2.8500E-008,1603.350000,2.8500E-008,1603.350000,2.8500E-008
1603.400000,1.4830E-008,1603.400000,1.4830E-008,1603.400000,1.4830E-008
1603.450000,1.5870E-009,1603.450000,1.5870E-009,1603.450000,1.5870E-009
1603.500000,6.0050E-008,1603.500000,6.0050E-008,1603.500000,6.0050E-008
1603.550000,-5.1580E-009,1603.550000,-5.1580E-009,1603.550000,-5.1580E-009
1603.600000,3.3000E-008,1603.600000,3.3000E-008,1603.600000,3.3000E-008
1603.650000,4.0680E-008,1603.650000,4.0680E-008,1603.650000,4.0680E-008
1603.700000,2.2780E-008,1603.700000,2.2780E-008,1603.700000,2.2780E-008
1603.750000,6.7520E-008,1603.750000,6.7520E-008,1603.750000,6.7520E-008
1603.800000,6.2890E-008,1603.800000,6.2890E-008,1603.800000,6.2890E-008
1603.850000,3.3380E-008,1603.850000,3.3380E-008,1603.850000,3.3380E-008
1603.900000,5.4510E-008,1603.900000,5.4510E-008,1603.900000,5.4510E-008
1603.950000,2.4250E-008,1603.950000,2.4250E-008,1603.950000,2.4250E-008
1604.000000,1.8510E-008,1604.000000,1.8510E-008,1604.000000,1.8510E-008
1604.050000,-1.5590E-008,1604.050000,-1.5590E-008,1604.050000,-1.5590E-008
1604.100000,2.7800E-008,1604.100000,2.7800E-008,1604.100000,2.7800E-008
1604.150000,-1.9040E-008,1604.150000,-1.9040E-008,1604.150000,-1.9040E-008
1604.200000,3.3890E-008,1604.200000,3.3890E-008,1604.200000,3.3890E-008
1604.250000,2.9710E-008,1604.250000,2.9710E-008,1604.250000,2.9710E-008
1604.300000,-1.3510E-008,1604.300000,-1.3510E-008,1604.300000,-1.3510E-008
1604.350000,6.7330E-008,1604.350000,6.7330E-008,1604.350000,6.7330E-008
1604.400000,7.7880E-008,1604.400000,7.7880E-008,1604.400000,7.7880E-008
1604.450000,4.1370E-008,1604.450000,4.1370E-008,1604.450000,4.1370E-008
1604.500000,-1.9340E-008,1604.500000,-1.9340E-008,1604.500000,-1.9340E-008
1604.550000,-1.1390E-009,1604.550000,-1.1390E-009,1604.550000,-1.1390E-009
1604.600000,4.0660E-009,1604.600000,4.0660E-009,1604.600000,4.0660E-009
1604.650000,1.0080E-008,1604.650000,1.0080E-008,1604.650000,1.0080E-008
