1587.800000,3.6830E-008,1587.800000,3.6830E-008,1587.800000,3.6830E-008
1587.850000,4.1190E-008,1587.850000,4.1190E-008,1587.850000,4.1190E-008
1587.900000,3.1590E-008,1587.900000,3.1590E-008,1587.900000,3.1590E-008
1587.950000,1.3190E-008,1587.950000,1.3190E-008,1587.950000,1.3190E-008
1588.000000,1.2350E-008,1588.000000,1.2350E-008,1588.000000,1.2350E-008
1588.050000,-2.6100E-008,1588.050000,-2.6100E-008,1588.050000,-2.6100E-008
1588.100000,-2.4490E-008,1588.100000,-2.4490E-008,1588.100000,-2.4490E-008
1588.150000,3.1030E-008,1588.150000,3.1030E-008,1588.150000,3.1030E-008
1588.200000,2.6140E-008,1588.200000,2.6140E-008,1588.200000,2.6140E-008
1588.250000,1.4930E-008,1588.250000,1.4930E-008,1588.250000,1.4930E-008
1588.300000,6.1170E-008,1588.300000,6.1170E-008,1588.300000,6.1170E-008
1588.350000,1.6370E-008,1588.350000,1.6370E-008,1588.350000,1.6370E-008
1588.400000,6.0510E-008,1588.400000,6.0510E-008,1588.400000,6.0510E-008
1588.450000,-2.6650E-008,1588.450000,-2.6650E-008,1588.450000,-2.6650E-008
1588.500000,2.1270E-009,1588.500000,2.1270E-009,1588.500000,2.1270E-009
1588.550000,6.9930E-009,1588.550000,6.9930E-009,1588.550000,6.9930E-009
1588.600000,-1.5520E-008,1588.600000,-1.5520E-008,1588.600000,-1.5520E-008
1588.650000,8.9180E-009,1588.650000,8.9180E-009,1588.650000,8.9180E-009
1588.700000,3.4480E-008,1588.700000,3.4480E-008,1588.700000,3.4480E-008
1588.750000,-1.3980E-008,1588.750000,-1.3980E-008,1588.750000,-1.3980E-008
1588.800000,-3.2950E-009,1588.800000,-3.2950E-009,1588.800000,-3.2950E-009
1588.850000,3.4980E-008,1588.850000,3.4980E-008,1588.850000,3.4980E-008
1588.900000,5.8280E-008,1588.900000,5.8280E-008,1588.900000,5.8280E-008
1588.950000,6.3800E-008,1588.950000,6.3800E-008,1588.950000,6.3800E-008
1589.000000,5.0850E-008,1589.000000,5.0850E-008,1589.000000,5.0850E-008
1589.050000,2.7870E-008,1589.050000,2.7870E-008,1589.050000,2.7870E-008
1589.100000,-1.7640E-008,1589.100000,-1.7640E-008,1589.100000,-1.7640E-008
1589.150000,-1.4610E-008,1589.150000,-1.4610E-008,1589.150000,-1.4610E-008
1589.200000,3.9610E-008,1589.200000,3.9610E-008,1589.200000,3.9610E-008
1589.250000,1.7440E-008,1589.250000,1.7440E-008,1589.250000,1.7440E-008
1589.300000,3.5650E-008,1589.300000,3.5650E-008,1589.300000,3.5650E-008
1589.350000,8.1260E-008,1589.350000,8.1260E-008,1589.350000,8.1260E-008
1589.400000,3.7110E-008,1589.400000,3.7110E-008,1589.400000,3.7110E-008
1589.450000,-1.9780E-008,1589.450000,-1.9780E-008,1589.450000,-1.9780E-008
1589.500000,1.8550E-008,1589.500000,1.8550E-008,1589.500000,1.8550E-008
1589.550000,3.9520E-008,1589.550000,3.9520E-008,1589.550000,3.9520E-008
1589.600000,5.0450E-008,1589.600000,5.0450E-008,1589.600000,5.0450E-008
1589.650000,1.9470E-008,1589.650000,1.9470E-008,1589.650000,1.9470E-008
1589.700000,8.4360E-008,1589.700000,8.4360E-008,1589.700000,8.4360E-008
1589.750000,2.2590E-008,1589.750000,2.2590E-008,1589.750000,2.2590E-008
1589.800000,3.7960E-008,1589.800000,3.7960E-008,1589.800000,3.7960E-008
1589.850000,5.5710E-008,1589.850000,5.5710E-008,1589.850000,5.5710E-008
1589.900000,-8.9850E-009,1589.900000,-8.9850E-009,1589.900000,-8.9850E-009
1589.950000,-5.8440E-009,1589.950000,-5.8440E-009,1589.950000,-5.8440E-009
1590.000000,9.7410E-008,1590.000000,9.7410E-008,1590.000000,9.7410E-008
1590.050000,4.2440E-008,1590.050000,4.2440E-008,1590.050000,4.2440E-008
1590.100000,6.0090E-008,1590.100000,6.0090E-008,1590.100000,6.0090E-008
1590.150000,4.3750E-008,1590.150000,4.3750E-008,1590.150000,4.3750E-008
1590.200000,1.7330E-008,1590.200000,1.7330E-008,1590.200000,1.7330E-008
1590.250000,-2.1840E-008,1590.250000,-2.1840E-008,1590.250000,-2.1840E-008
1590.300000,-1.3980E-008,1590.300000,-1.3980E-008,1590.300000,-1.3980E-008
1590.350000,7.6420E-008,1590.350000,7.6420E-008,1590.350000,7.6420E-008
1590.400000,2.0220E-008,1590.400000,2.0220E-008,1590.400000,2.0220E-008
1590.450000,5.1670E-008,1590.450000,5.1670E-008,1590.450000,5.1670E-008
1590.500000,5.1640E-008,1590.500000,5.1640E-008,1590.500000,5.1640E-008
1590.550000,6.4980E-008,1590.550000,6.4980E-008,1590.550000,6.4980E-008
1590.600000,-9.8840E-009,1590.600000,-9.8840E-009,1590.600000,-9.8840E-009
1590.650000,4.5860E-008,1590.650000,4.5860E-008,1590.650000,4.5860E-008
1590.700000,3.8990E-008,1590.700000,3.8990E-008,1590.700000,3.8990E-008
1590.750000,2.3660E-008,1590.750000,2.3660E-008,1590.750000,2.3660E-008
1590.800000,2.1020E-008,1590.800000,2.1020E-008,1590.800000,2.1020E-008
1590.850000,3.2860E-008,1590.850000,3.2860E-008,1590.850000,3.2860E-008
1590.900000,2.7000E-009,1590.900000,2.7000E-009,1590.900000,2.7000E-009
1590.950000,4.9490E-008,1590.950000,4.9490E-008,1590.950000,4.9490E-008
1591.000000,5.3760E-008,1591.000000,5.3760E-008,1591.000000,5.3760E-008
1591.050000,-5.7260E-009,1591.050000,-5.7260E-009,1591.050000,-5.7260E-009
1591.100000,4.2970E-008,1591.100000,4.2970E-008,1591.100000,4.2970E-008
1591.150000,5.5520E-008,1591.150000,5.5520E-008,1591.150000,5.5520E-008
1591.200000,4.2760E-008,1591.200000,4.2760E-008,1591.200000,4.2760E-008
1591.250000,3.8240E-008,1591.250000,3.8240E-008,1591.250000,3.8240E-008
1591.300000,-3.1930E-009,1591.300000,-3.1930E-009,1591.300000,-3.1930E-009
1591.350000,1.4830E-008,1591.350000,1.4830E-008,1591.350000,1.4830E-008
1591.400000,2.2200E-008,1591.400000,2.2200E-008,1591.400000,2.2200E-008
1591.450000,1.9480E-008,1591.450000,1.9480E-008,1591.450000,1.9480E-008
1591.500000,3.8320E-009,1591.500000,3.8320E-009,1591.500000,3.8320E-009
1591.550000,-3.5870E-008,1591.550000,-3.5870E-008,1591.550000,-3.5870E-008
1591.600000,4.6610E-009,1591.600000,4.6610E-009,1591.600000,4.6610E-009
1591.650000,3.4200E-008,1591.650000,3.4200E-008,1591.650000,3.4200E-008
1591.700000,-3.3160E-009,1591.700000,-3.3160E-009,1591.700000,-3.3160E-009
1591.750000,6.9710E-008,1591.750000,6.9710E-008,1591.750000,6.9710E-008
1591.800000,7.3850E-009,1591.800000,7.3850E-009,1591.800000,7.3850E-009
1591.850000,7.6480E-008,1591.850000,7.6480E-008,1591.850000,7.6480E-008
1591.900000,4.8850E-008,1591.900000,4.8850E-008,1591.900000,4.8850E-008
1591.950000,2.6000E-008,1591.950000,2.6000E-008,1591.950000,2.6000E-008
1592.000000,1.2660E-009,1592.000000,1.2660E-009,1592.000000,1.2660E-009
1592.050000,4.2480E-008,1592.050000,4.2480E-008,1592.050000,4.2480E-008
1592.100000,-1.8930E-009,1592.100000,-1.8930E-009,1592.100000,-1.8930E-009
1592.150000,2.3080E-008,1592.150000,2.3080E-008,1592.150000,2.3080E-008
1592.200000,3.0270E-008,1592.200000,3.0270E-008,1592.200000,3.0270E-008
1592.250000,6.5100E-009,1592.250000,6.5100E-009,1592.250000,6.5100E-009
1592.300000,3.7910E-008,1592.300000,3.7910E-008,1592.300000,3.7910E-008
1592.350000,4.1030E-008,1592.350000,4.1030E-008,1592.350000,4.1030E-008
1592.400000,-8.8750E-009,1592.400000,-8.8750E-009,1592.400000,-8.8750E-009
1592.450000,5.3640E-008,1592.450000,5.3640E-008,1592.450000,5.3640E-008
1592.500000,4.8400E-008,1592.500000,4.8400E-008,1592.500000,4.8400E-008
1592.550000,-7.4070E-009,1592.550000,-7.4070E-009,1592.550000,-7.4070E-009
1592.600000,3.9720E-008,1592.600000,3.9720E-008,1592.600000,3.9720E-008
1592.650000,8.2680E-008,1592.650000,8.2680E-008,1592.650000,8.2680E-008
1592.700000,-7.6830E-009,1592.700000,-7.6830E-009,1592.700000,-7.6830E-009
1592.750000,4.2400E-008,1592.750000,4.2400E-008,1592.750000,4.2400E-008
1592.800000,5.0050E-008,1592.800000,5.0050E-008,1592.800000,5.0050E-008
1592.850000,3.0360E-008,1592.850000,3.0360E-008,1592.850000,3.0360E-008
1592.900000,-1.0280E-008,1592.900000,-1.0280E-008,1592.900000,-1.0280E-008
1592.950000,6.1700E-009,1592.950000,6.1700E-009,1592.950000,6.1700E-009
1593.000000,1.5050E-008,1593.000000,1.5050E-008,1593.000000,1.5050E-008
1593.050000,5.1100E-008,1593.050000,5.1100E-008,1593.050000,5.1100E-008
1593.100000,2.4190E-008,1593.100000,2.4190E-008,1593.100000,2.4190E-008
1593.150000,7.0510E-009,1593.150000,7.0510E-009,1593.150000,7.0510E-009
1593.200000,4.6220E-008,1593.200000,4.6220E-008,1593.200000,4.6220E-008
1593.250000,6.6930E-008,1593.250000,6.6930E-008,1593.250000,6.6930E-008
1593.300000,3.3970E-008,1593.300000,3.3970E-008,1593.300000,3.3970E-008
1593.350000,-6.5230E-009,1593.350000,-6.5230E-009,1593.350000,-6.5230E-009
1593.400000,1.0420E-008,1593.400000,1.0420E-008,1593.400000,1.0420E-008
1593.450000,4.2120E-008,1593.450000,4.2120E-008,1593.450000,4.2120E-008
1593.500000,2.7410E-009,1593.500000,2.7410E-009,1593.500000,2.7410E-009
1593.550000,1.1680E-008,1593.550000,1.1680E-008,1593.550000,1.1680E-008
1593.600000,3.5740E-009,1593.600000,3.5740E-009,1593.600000,3.5740E-009
1593.650000,-1.0960E-008,1593.650000,-1.0960E-008,1593.650000,-1.0960E-008
1593.700000,-2.2890E-008,1593.700000,-2.2890E-008,1593.700000,-2.2890E-008
1593.750000,5.2160E-008,1593.750000,5.2160E-008,1593.750000,5.2160E-008
1593.800000,2.5270E-008,1593.800000,2.5270E-008,1593.800000,2.5270E-008
1593.850000,6.4680E-008,1593.850000,6.4680E-008,1593.850000,6.4680E-008
1593.900000,4.6070E-008,1593.900000,4.6070E-008,1593.900000,4.6070E-008
1593.950000,2.2190E-008,1593.950000,2.2190E-008,1593.950000,2.2190E-008
1594.000000,2.0770E-008,1594.000000,2.0770E-008,1594.000000,2.0770E-008
1594.050000,4.2120E-008,1594.050000,4.2120E-008,1594.050000,4.2120E-008
1594.100000,1.8780E-009,1594.100000,1.8780E-009,1594.100000,1.8780E-009
1594.150000,3.2870E-008,1594.150000,3.2870E-008,1594.150000,3.2870E-008
1594.200000,-1.5040E-008,1594.200000,-1.5040E-008,1594.200000,-1.5040E-008
1594.250000,3.1960E-008,1594.250000,3.1960E-008,1594.250000,3.1960E-008
1594.300000,4.8940E-008,1594.300000,4.8940E-008,1594.300000,4.8940E-008
1594.350000,1.4800E-008,1594.350000,1.4800E-008,1594.350000,1.4800E-008
1594.400000,4.6500E-008,1594.400000,4.6500E-008,1594.400000,4.6500E-008
1594.450000,9.3470E-010,1594.450000,9.3470E-010,1594.450000,9.3470E-010
1594.500000,-1.0850E-008,1594.500000,-1.0850E-008,1594.500000,-1.0850E-008
1594.550000,-2.2390E-008,1594.550000,-2.2390E-008,1594.550000,-2.2390E-008
1594.600000,3.7370E-008,1594.600000,3.7370E-008,1594.600000,3.7370E-008
1594.650000,1.5250E-008,1594.650000,1.5250E-008,1594.650000,1.5250E-008
1594.700000,2.3780E-008,1594.700000,2.3780E-008,1594.700000,2.3780E-008
1594.750000,8.8260E-009,1594.750000,8.8260E-009,1594.750000,8.8260E-009
1594.800000,2.9260E-008,1594.800000,2.9260E-008,1594.800000,2.9260E-008
1594.850000,3.1440E-009,1594.850000,3.1440E-009,1594.850000,3.1440E-009
1594.900000,-2.9330E-008,1594.900000,-2.9330E-008,1594.900000,-2.9330E-008
1594.950000,2.8490E-008,1594.950000,2.8490E-008,1594.950000,2.8490E-008
1595.000000,1.6510E-008,1595.000000,1.6510E-008,1595.000000,1.6510E-008
1595.050000,4.2000E-008,1595.050000,4.2000E-008,1595.050000,4.2000E-008
1595.100000,3.0230E-008,1595.100000,3.0230E-008,1595.100000,3.0230E-008
1595.150000,3.5740E-008,1595.150000,3.5740E-008,1595.150000,3.5740E-008
1595.200000,1.6020E-008,1595.200000,1.6020E-008,1595.200000,1.6020E-008
1595.250000,7.9440E-009,1595.250000,7.9440E-009,1595.250000,7.9440E-009
1595.300000,1.6430E-008,1595.300000,1.6430E-008,1595.300000,1.6430E-008
1595.350000,3.1760E-008,1595.350000,3.1760E-008,1595.350000,3.1760E-008
1595.400000,5.3340E-008,1595.400000,5.3340E-008,1595.400000,5.3340E-008
1595.450000,2.7790E-008,1595.450000,2.7790E-008,1595.450000,2.7790E-008
1595.500000,-1.1180E-008,1595.500000,-1.1180E-008,1595.500000,-1.1180E-008
1595.550000,2.5160E-008,1595.550000,2.5160E-008,1595.550000,2.5160E-008
1595.600000,5.2190E-008,1595.600000,5.2190E-008,1595.600000,5.2190E-008
1595.650000,-1.6170E-008,1595.650000,-1.6170E-008,1595.650000,-1.6170E-008
1595.700000,1.6700E-008,1595.700000,1.6700E-008,1595.700000,1.6700E-008
1595.750000,4.6700E-008,1595.750000,4.6700E-008,1595.750000,4.6700E-008
1595.800000,5.1910E-008,1595.800000,5.1910E-008,1595.800000,5.1910E-008
1595.850000,4.6800E-008,1595.850000,4.6800E-008,1595.850000,4.6800E-008
1595.900000,7.1150E-010,1595.900000,7.1150E-010,1595.900000,7.1150E-010
1595.950000,-1.6590E-009,1595.950000,-1.6590E-009,1595.950000,-1.6590E-009
1596.000000,1.7520E-008,1596.000000,1.7520E-008,1596.000000,1.7520E-008
1596.050000,5.9970E-008,1596.050000,5.9970E-008,1596.050000,5.9970E-008
1596.100000,2.0400E-008,1596.100000,2.0400E-008,1596.100000,2.0400E-008
1596.150000,6.9020E-008,1596.150000,6.9020E-008,1596.150000,6.9020E-008
1596.200000,4.4740E-008,1596.200000,4.4740E-008,1596.200000,4.4740E-008
1596.250000,2.4310E-008,1596.250000,2.4310E-008,1596.250000,2.4310E-008
1596.300000,4.3200E-008,1596.300000,4.3200E-008,1596.300000,4.3200E-008
1596.350000,3.4920E-008,1596.350000,3.4920E-008,1596.350000,3.4920E-008
1596.400000,4.2710E-008,1596.400000,4.2710E-008,1596.400000,4.2710E-008
1596.450000,-7.7590E-009,1596.450000,-7.7590E-009,1596.450000,-7.7590E-009
1596.500000,1.0750E-008,1596.500000,1.0750E-008,1596.500000,1.0750E-008
1596.550000,2.6310E-009,1596.550000,2.6310E-009,1596.550000,2.6310E-009
1596.600000,2.6820E-008,1596.600000,2.6820E-008,1596.600000,2.6820E-008
1596.650000,2.1190E-008,1596.650000,2.1190E-008,1596.650000,2.1190E-008
1596.700000,8.7260E-008,1596.700000,8.7260E-008,1596.700000,8.7260E-008
1596.750000,5.0460E-008,1596.750000,5.0460E-008,1596.750000,5.0460E-008
1596.800000,5.9510E-008,1596.800000,5.9510E-008,1596.800000,5.9510E-008
1596.850000,7.9700E-008,1596.850000,7.9700E-008,1596.850000,7.9700E-008
1596.900000,1.5480E-008,1596.900000,1.5480E-008,1596.900000,1.5480E-008
1596.950000,2.4580E-008,1596.950000,2.4580E-008,1596.950000,2.4580E-008
1597.000000,1.7400E-008,1597.000000,1.7400E-008,1597.000000,1.7400E-008
1597.050000,1.0610E-008,1597.050000,1.0610E-008,1597.050000,1.0610E-008
1597.100000,4.2350E-009,1597.100000,4.2350E-009,1597.100000,4.2350E-009
1597.150000,-2.7940E-008,1597.150000,-2.7940E-008,1597.150000,-2.7940E-008
1597.200000,7.8030E-008,1597.200000,7.8030E-008,1597.200000,7.8030E-008
1597.250000,4.6600E-009,1597.250000,4.6600E-009,1597.250000,4.6600E-009
1597.300000,6.0700E-009,1597.300000,6.0700E-009,1597.300000,6.0700E-009
1597.350000,3.4410E-009,1597.350000,3.4410E-009,1597.350000,3.4410E-009
1597.400000,5.0650E-008,1597.400000,5.0650E-008,1597.400000,5.0650E-008
1597.450000,2.5130E-008,1597.450000,2.5130E-008,1597.450000,2.5130E-008
1597.500000,5.2230E-008,1597.500000,5.2230E-008,1597.500000,5.2230E-008
1597.550000,3.7120E-009,1597.550000,3.7120E-009,1597.550000,3.7120E-009
1597.600000,-1.9170E-009,1597.600000,-1.9170E-009,1597.600000,-1.9170E-009
1597.650000,2.5260E-008,1597.650000,2.5260E-008,1597.650000,2.5260E-008
1597.700000,-5.0430E-009,1597.700000,-5.0430E-009,1597.700000,-5.0430E-009
1597.750000,2.1130E-008,1597.750000,2.1130E-008,1597.750000,2.1130E-008
1597.800000,1.6670E-008,1597.800000,1.6670E-008,1597.800000,1.6670E-008
1597.850000,3.2760E-008,1597.850000,3.2760E-008,1597.850000,3.2760E-008
1597.900000,1.6690E-008,1597.900000,1.6690E-008,1597.900000,1.6690E-008
1597.950000,1.2020E-008,1597.950000,1.2020E-008,1597.950000,1.2020E-008
1598.000000,2.5470E-008,1598.000000,2.5470E-008,1598.000000,2.5470E-008
1598.050000,-6.6340E-009,1598.050000,-6.6340E-009,1598.050000,-6.6340E-009
1598.100000,8.4420E-009,1598.100000,8.4420E-009,1598.100000,8.4420E-009
1598.150000,-1.5230E-008,1598.150000,-1.5230E-008,1598.150000,-1.5230E-008
1598.200000,-6.5940E-009,1598.200000,-6.5940E-009,1598.200000,-6.5940E-009
1598.250000,6.2610E-008,1598.250000,6.2610E-008,1598.250000,6.2610E-008
1598.300000,7.2020E-009,1598.300000,7.2020E-009,1598.300000,7.2020E-009
1598.350000,-2.0230E-008,1598.350000,-2.0230E-008,1598.350000,-2.0230E-008
1598.400000,-1.5440E-008,1598.400000,-1.5440E-008,1598.400000,-1.5440E-008
1598.450000,-1.1010E-008,1598.450000,-1.1010E-008,1598.450000,-1.1010E-008
1598.500000,4.4220E-009,1598.500000,4.4220E-009,1598.500000,4.4220E-009
1598.550000,-4.6150E-009,1598.550000,-4.6150E-009,1598.550000,-4.6150E-009
1598.600000,6.1290E-008,1598.600000,6.1290E-008,1598.600000,6.1290E-008
1598.650000,2.4330E-008,1598.650000,2.4330E-008,1598.650000,2.4330E-008
1598.700000,7.0000E-009,1598.700000,7.0000E-009,1598.700000,7.0000E-009
1598.750000,-7.6990E-009,1598.750000,-7.6990E-009,1598.750000,-7.6990E-009
1598.800000,-3.5230E-008,1598.800000,-3.5230E-008,1598.800000,-3.5230E-008
1598.850000,3.9410E-008,1598.850000,3.9410E-008,1598.850000,3.9410E-008
1598.900000,6.2050E-008,1598.900000,6.2050E-008,1598.900000,6.2050E-008
1598.950000,2.0050E-008,1598.950000,2.0050E-008,1598.950000,2.0050E-008
1599.000000,8.6540E-008,1599.000000,8.6540E-008,1599.000000,8.6540E-008
1599.050000,3.1180E-008,1599.050000,3.1180E-008,1599.050000,3.1180E-008
1599.100000,6.3410E-008,1599.100000,6.3410E-008,1599.100000,6.3410E-008
1599.150000,1.9970E-008,1599.150000,1.9970E-008,1599.150000,1.9970E-008
1599.200000,6.0470E-008,1599.200000,6.0470E-008,1599.200000,6.0470E-008
1599.250000,1.8950E-008,1599.250000,1.8950E-008,1599.250000,1.8950E-008
1599.300000,-1.9200E-008,1599.300000,-1.9200E-008,1599.300000,-1.9200E-008
1599.350000,6.8450E-008,1599.350000,6.8450E-008,1599.350000,6.8450E-008
1599.400000,-2.5580E-009,1599.400000,-2.5580E-009,1599.400000,-2.5580E-009
1599.450000,9.9980E-009,1599.450000,9.9980E-009,1599.450000,9.9980E-009
1599.500000,-7.0340E-009,1599.500000,-7.0340E-009,1599.500000,-7.0340E-009
1599.550000,-1.3410E-009,1599.550000,-1.3410E-009,1599.550000,-1.3410E-009
1599.600000,-2.4230E-009,1599.600000,-2.4230E-009,1599.600000,-2.4230E-009
1599.650000,-2.1410E-008,1599.650000,-2.1410E-008,1599.650000,-2.1410E-008
1599.700000,7.5680E-008,1599.700000,7.5680E-008,1599.700000,7.5680E-008
1599.750000,2.0910E-008,1599.750000,2.0910E-008,1599.750000,2.0910E-008
1599.800000,-1.5270E-008,1599.800000,-1.5270E-008,1599.800000,-1.5270E-008
1599.850000,9.3780E-009,1599.850000,9.3780E-009,1599.850000,9.3780E-009
1599.900000,3.4850E-008,1599.900000,3.4850E-008,1599.900000,3.4850E-008
1599.950000,-1.1980E-008,1599.950000,-1.1980E-008,1599.950000,-1.1980E-008
1600.000000,4.0950E-008,1600.000000,4.0950E-008,1600.000000,4.0950E-008
1600.050000,-2.1670E-008,1600.050000,-2.1670E-008,1600.050000,-2.1670E-008
1600.100000,5.8830E-008,1600.100000,5.8830E-008,1600.100000,5.8830E-008
1600.150000,-1.8970E-008,1600.150000,-1.8970E-008,1600.150000,-1.8970E-008
1600.200000,3.6250E-008,1600.200000,3.6250E-008,1600.200000,3.6250E-008
1600.250000,5.3120E-008,1600.250000,5.3120E-008,1600.250000,5.3120E-008
1600.300000,7.1510E-008,1600.300000,7.1510E-008,1600.300000,7.1510E-008
1600.350000,-6.8540E-009,1600.350000,-6.8540E-009,1600.350000,-6.8540E-009
1600.400000,1.8420E-008,1600.400000,1.8420E-008,1600.400000,1.8420E-008
1600.450000,-1.6090E-009,1600.450000,-1.6090E-009,1600.450000,-1.6090E-009
1600.500000,3.4490E-008,1600.500000,3.4490E-008,1600.500000,3.4490E-008
1600.550000,1.7230E-009,1600.550000,1.7230E-009,1600.550000,1.7230E-009
1600.600000,6.3420E-008,1600.600000,6.3420E-008,1600.600000,6.3420E-008
1600.650000,3.5590E-008,1600.650000,3.5590E-008,1600.650000,3.5590E-008
1600.700000,2.3870E-008,1600.700000,2.3870E-008,1600.700000,2.3870E-008
1600.750000,-3.9230E-008,1600.750000,-3.9230E-008,1600.750000,-3.9230E-008
1600.800000,1.7480E-008,1600.800000,1.7480E-008,1600.800000,1.7480E-008
1600.850000,1.5980E-008,1600.850000,1.5980E-008,1600.850000,1.5980E-008
1600.900000,1.0500E-008,1600.900000,1.0500E-008,1600.900000,1.0500E-008
1600.950000,1.3690E-008,1600.950000,1.3690E-008,1600.950000,1.3690E-008
1601.000000,8.5860E-008,1601.000000,8.5860E-008,1601.000000,8.5860E-008
1601.050000,4.2550E-008,1601.050000,4.2550E-008,1601.050000,4.2550E-008
1601.100000,2.3890E-008,1601.100000,2.3890E-008,1601.100000,2.3890E-008
1601.150000,3.0350E-008,1601.150000,3.0350E-008,1601.150000,3.0350E-008
1601.200000,1.8280E-008,1601.200000,1.8280E-008,1601.200000,1.8280E-008
1601.250000,-1.8440E-008,1601.250000,-1.8440E-008,1601.250000,-1.8440E-008
1601.300000,5.1800E-008,1601.300000,5.1800E-008,1601.300000,5.1800E-008
1601.350000,3.3290E-009,1601.350000,3.3290E-009,1601.350000,3.3290E-009
1601.400000,3.5060E-008,1601.400000,3.5060E-008,1601.400000,3.5060E-008
1601.450000,6.5060E-008,1601.450000,6.5060E-008,1601.450000,6.5060E-008
1601.500000,-1.3310E-008,1601.500000,-1.3310E-008,1601.500000,-1.3310E-008
1601.550000,-6.6630E-008,1601.550000,-6.6630E-008,1601.550000,-6.6630E-008
1601.600000,2.2320E-008,1601.600000,2.2320E-008,1601.600000,2.2320E-008
1601.650000,3.3550E-008,1601.650000,3.3550E-008,1601.650000,3.3550E-008
1601.700000,6.9970E-009,1601.700000,6.9970E-009,1601.700000,6.9970E-009
1601.750000,-1.4670E-008,1601.750000,-1.4670E-008,1601.750000,-1.4670E-008
1601.800000,-8.8760E-009,1601.800000,-8.8760E-009,1601.800000,-8.8760E-009
1601.850000,4.4790E-008,1601.850000,4.4790E-008,1601.850000,4.4790E-008
1601.900000,-1.2750E-008,1601.900000,-1.2750E-008,1601.900000,-1.2750E-008
1601.950000,1.4990E-008,1601.950000,1.4990E-008,1601.950000,1.4990E-008
1602.000000,1.0380E-008,1602.000000,1.0380E-008,1602.000000,1.0380E-008
1602.050000,-5.3060E-008,1602.050000,-5.3060E-008,1602.050000,-5.3060E-008
1602.100000,4.8600E-008,1602.100000,4.8600E-008,1602.100000,4.8600E-008
1602.150000,-6.9910E-009,1602.150000,-6.9910E-009,1602.150000,-6.9910E-009
1602.200000,3.5540E-008,1602.200000,3.5540E-008,1602.200000,3.5540E-008
1602.250000,4.7540E-009,1602.250000,4.7540E-009,1602.250000,4.7540E-009
1602.300000,7.2810E-008,1602.300000,7.2810E-008,1602.300000,7.2810E-008
1602.350000,6.6640E-009,1602.350000,6.6640E-009,1602.350000,6.6640E-009
1602.400000,5.2470E-008,1602.400000,5.2470E-008,1602.400000,5.2470E-008
1602.450000,3.2450E-008,1602.450000,3.2450E-008,1602.450000,3.2450E-008
1602.500000,-2.2650E-008,1602.500000,-2.2650E-008,1602.500000,-2.2650E-008
1602.550000,-7.9800E-010,1602.550000,-7.9800E-010,1602.550000,-7.9800E-010
1602.600000,-6.9910E-009,1602.600000,-6.9910E-009,1602.600000,-6.9910E-009
1602.650000,4.4970E-008,1602.650000,4.4970E-008,1602.650000,4.4970E-008
1602.700000,1.1330E-008,1602.700000,1.1330E-008,1602.700000,1.1330E-008
1602.750000,-1.5350E-008,1602.750000,-1.5350E-008,1602.750000,-1.5350E-008
1602.800000,2.1480E-008,1602.800000,2.1480E-008,1602.800000,2.1480E-008
1602.850000,-2.3060E-009,1602.850000,-2.3060E-009,1602.850000,-2.3060E-009
1602.900000,-1.2000E-008,1602.900000,-1.2000E-008,1602.900000,-1.2000E-008
1602.950000,-3.2120E-008,1602.950000,-3.2120E-008,1602.950000,-3.2120E-008
1603.000000,6.0520E-009,1603.000000,6.0520E-009,1603.000000,6.0520E-009
1603.050000,6.7270E-008,1603.050000,6.7270E-008,1603.050000,6.7270E-008
1603.100000,3.0410E-008,1603.100000,3.0410E-008,1603.100000,3.0410E-008
1603.150000,2.8550E-008,1603.150000,2.8550E-008,1603.150000,2.8550E-008
1603.200000,-1.3350E-008,1603.200000,-1.3350E-008,1603.200000,-1.3350E-008
1603.250000,-1.2180E-008,1603.250000,-1.2180E-008,1603.250000,-1.2180E-008
1603.300000,4.2350E-008,1603.300000,4.2350E-008,1603.300000,4.2350E-008
1603.350000,5.3830E-008,1603.350000,5.3830E-008,1603.350000,5.3830E-008
1603.400000,9.1780E-009,1603.400000,9.1780E-009,1603.400000,9.1780E-009
1603.450000,-4.1330E-008,1603.450000,-4.1330E-008,1603.450000,-4.1330E-008
1603.500000,2.3820E-008,1603.500000,2.3820E-008,1603.500000,2.3820E-008
1603.550000,1.9710E-008,1603.550000,1.9710E-008,1603.550000,1.9710E-008
1603.600000,4.8870E-009,1603.600000,4.8870E-009,1603.600000,4.8870E-009
1603.650000,-1.0800E-009,1603.650000,-1.0800E-009,1603.650000,-1.0800E-009
1603.700000,2.8950E-008,1603.700000,2.8950E-008,1603.700000,2.8950E-008
1603.750000,6.3240E-008,1603.750000,6.3240E-008,1603.750000,6.3240E-008
1603.800000,1.2170E-008,1603.800000,1.2170E-008,1603.800000,1.2170E-008
1603.850000,2.4210E-009,1603.850000,2.4210E-009,1603.850000,2.4210E-009
1603.900000,3.3240E-009,1603.900000,3.3240E-009,1603.900000,3.3240E-009
1603.950000,3.0090E-009,1603.950000,3.0090E-009,1603.950000,3.0090E-009
1604.000000,3.2440E-008,1604.000000,3.2440E-008,1604.000000,3.2440E-008
1604.050000,3.5050E-008,1604.050000,3.5050E-008,1604.050000,3.5050E-008
1604.100000,2.5850E-008,1604.100000,2.5850E-008,1604.100000,2.5850E-008
