,Ancho_espectral,Potencia,Theta2,Theta1,Theta3,Clases
43,263.6819031435855,6.87865,0.0,172.0,0,1
44,256.1298215802888,6.96595,0.0,176.0,0,1
45,233.0555649957519,7.0036,0.0,180.0,0,1
46,247.12863211554804,6.967700000000001,0.0,184.0,0,1
47,267.52761257434145,6.928525,0.0,188.0,0,1
48,283.74647408666124,6.8930750000000005,0.0,192.0,0,1
49,201.1194562446899,7.114050000000001,4.0,0.0,0,2
50,205.82905692438408,7.10745,4.0,4.0,0,2
51,213.68768054375528,7.07745,4.0,8.0,0,2
52,225.3641461342397,7.044775,4.0,12.0,0,1
53,229.5999999999999,7.0045,4.0,16.0,0,1
54,234.1981308411216,6.99285,4.0,20.0,0,1
55,237.90450297366192,7.00315,4.0,24.0,0,1
56,230.43602378929472,7.016625,4.0,28.0,0,1
57,235.3685641461343,7.026475,4.0,32.0,0,1
58,220.06932880203908,7.038975000000001,4.0,36.0,0,2
59,205.91265930331335,7.06675,4.0,40.0,0,2
60,199.44740866610027,7.09755,4.0,44.0,0,2
61,201.2309260832626,7.14535,4.0,48.0,0,2
62,202.56856414613435,7.13015,4.0,52.0,0,2
63,219.4005097706033,7.054925,4.0,56.0,0,2
64,250.2497875955819,6.903300000000001,4.0,60.0,0,1
