1587.850000,-2.8400E-008,1587.850000,-2.8400E-008,1587.850000,-2.8400E-008
1587.900000,1.3860E-008,1587.900000,1.3860E-008,1587.900000,1.3860E-008
1587.950000,8.4630E-008,1587.950000,8.4630E-008,1587.950000,8.4630E-008
1588.000000,1.6940E-008,1588.000000,1.6940E-008,1588.000000,1.6940E-008
1588.050000,3.2410E-008,1588.050000,3.2410E-008,1588.050000,3.2410E-008
1588.100000,4.1140E-008,1588.100000,4.1140E-008,1588.100000,4.1140E-008
1588.150000,-3.6170E-008,1588.150000,-3.6170E-008,1588.150000,-3.6170E-008
1588.200000,1.5510E-008,1588.200000,1.5510E-008,1588.200000,1.5510E-008
1588.250000,1.7500E-008,1588.250000,1.7500E-008,1588.250000,1.7500E-008
1588.300000,-8.1050E-009,1588.300000,-8.1050E-009,1588.300000,-8.1050E-009
1588.350000,3.1840E-008,1588.350000,3.1840E-008,1588.350000,3.1840E-008
1588.400000,4.1010E-008,1588.400000,4.1010E-008,1588.400000,4.1010E-008
1588.450000,8.5590E-010,1588.450000,8.5590E-010,1588.450000,8.5590E-010
1588.500000,2.4660E-008,1588.500000,2.4660E-008,1588.500000,2.4660E-008
1588.550000,3.9860E-008,1588.550000,3.9860E-008,1588.550000,3.9860E-008
1588.600000,4.3840E-008,1588.600000,4.3840E-008,1588.600000,4.3840E-008
1588.650000,6.5360E-008,1588.650000,6.5360E-008,1588.650000,6.5360E-008
1588.700000,-7.2330E-009,1588.700000,-7.2330E-009,1588.700000,-7.2330E-009
1588.750000,2.0780E-008,1588.750000,2.0780E-008,1588.750000,2.0780E-008
1588.800000,-4.3480E-008,1588.800000,-4.3480E-008,1588.800000,-4.3480E-008
1588.850000,-1.7320E-009,1588.850000,-1.7320E-009,1588.850000,-1.7320E-009
1588.900000,1.9660E-008,1588.900000,1.9660E-008,1588.900000,1.9660E-008
1588.950000,7.7620E-008,1588.950000,7.7620E-008,1588.950000,7.7620E-008
1589.000000,6.8420E-008,1589.000000,6.8420E-008,1589.000000,6.8420E-008
1589.050000,1.2290E-008,1589.050000,1.2290E-008,1589.050000,1.2290E-008
1589.100000,-1.1540E-008,1589.100000,-1.1540E-008,1589.100000,-1.1540E-008
1589.150000,1.4940E-009,1589.150000,1.4940E-009,1589.150000,1.4940E-009
1589.200000,1.2880E-008,1589.200000,1.2880E-008,1589.200000,1.2880E-008
1589.250000,3.7290E-008,1589.250000,3.7290E-008,1589.250000,3.7290E-008
1589.300000,1.6670E-008,1589.300000,1.6670E-008,1589.300000,1.6670E-008
1589.350000,5.1660E-008,1589.350000,5.1660E-008,1589.350000,5.1660E-008
1589.400000,4.9900E-008,1589.400000,4.9900E-008,1589.400000,4.9900E-008
1589.450000,2.1650E-008,1589.450000,2.1650E-008,1589.450000,2.1650E-008
1589.500000,7.2770E-008,1589.500000,7.2770E-008,1589.500000,7.2770E-008
1589.550000,-3.3980E-008,1589.550000,-3.3980E-008,1589.550000,-3.3980E-008
1589.600000,4.5110E-008,1589.600000,4.5110E-008,1589.600000,4.5110E-008
1589.650000,2.3500E-008,1589.650000,2.3500E-008,1589.650000,2.3500E-008
1589.700000,6.3050E-008,1589.700000,6.3050E-008,1589.700000,6.3050E-008
1589.750000,3.9300E-008,1589.750000,3.9300E-008,1589.750000,3.9300E-008
1589.800000,-6.1460E-009,1589.800000,-6.1460E-009,1589.800000,-6.1460E-009
1589.850000,3.3280E-008,1589.850000,3.3280E-008,1589.850000,3.3280E-008
1589.900000,4.0790E-008,1589.900000,4.0790E-008,1589.900000,4.0790E-008
1589.950000,3.6750E-008,1589.950000,3.6750E-008,1589.950000,3.6750E-008
1590.000000,4.0280E-008,1590.000000,4.0280E-008,1590.000000,4.0280E-008
1590.050000,8.4800E-009,1590.050000,8.4800E-009,1590.050000,8.4800E-009
1590.100000,4.8840E-008,1590.100000,4.8840E-008,1590.100000,4.8840E-008
1590.150000,4.0920E-008,1590.150000,4.0920E-008,1590.150000,4.0920E-008
1590.200000,1.6810E-008,1590.200000,1.6810E-008,1590.200000,1.6810E-008
1590.250000,2.9610E-008,1590.250000,2.9610E-008,1590.250000,2.9610E-008
1590.300000,5.0550E-008,1590.300000,5.0550E-008,1590.300000,5.0550E-008
1590.350000,5.2150E-008,1590.350000,5.2150E-008,1590.350000,5.2150E-008
1590.400000,1.2570E-008,1590.400000,1.2570E-008,1590.400000,1.2570E-008
1590.450000,3.4750E-008,1590.450000,3.4750E-008,1590.450000,3.4750E-008
1590.500000,-9.3350E-009,1590.500000,-9.3350E-009,1590.500000,-9.3350E-009
1590.550000,3.4220E-008,1590.550000,3.4220E-008,1590.550000,3.4220E-008
1590.600000,5.8850E-008,1590.600000,5.8850E-008,1590.600000,5.8850E-008
1590.650000,1.2860E-008,1590.650000,1.2860E-008,1590.650000,1.2860E-008
1590.700000,3.7930E-008,1590.700000,3.7930E-008,1590.700000,3.7930E-008
1590.750000,-5.6030E-009,1590.750000,-5.6030E-009,1590.750000,-5.6030E-009
1590.800000,7.3750E-008,1590.800000,7.3750E-008,1590.800000,7.3750E-008
1590.850000,2.7290E-008,1590.850000,2.7290E-008,1590.850000,2.7290E-008
1590.900000,2.5630E-008,1590.900000,2.5630E-008,1590.900000,2.5630E-008
1590.950000,3.1690E-008,1590.950000,3.1690E-008,1590.950000,3.1690E-008
1591.000000,3.6520E-008,1591.000000,3.6520E-008,1591.000000,3.6520E-008
1591.050000,1.7990E-008,1591.050000,1.7990E-008,1591.050000,1.7990E-008
1591.100000,-2.4960E-008,1591.100000,-2.4960E-008,1591.100000,-2.4960E-008
1591.150000,4.7660E-008,1591.150000,4.7660E-008,1591.150000,4.7660E-008
1591.200000,-6.5660E-009,1591.200000,-6.5660E-009,1591.200000,-6.5660E-009
1591.250000,9.7380E-009,1591.250000,9.7380E-009,1591.250000,9.7380E-009
1591.300000,2.1030E-008,1591.300000,2.1030E-008,1591.300000,2.1030E-008
1591.350000,8.3820E-009,1591.350000,8.3820E-009,1591.350000,8.3820E-009
1591.400000,-7.5980E-009,1591.400000,-7.5980E-009,1591.400000,-7.5980E-009
1591.450000,-3.7640E-009,1591.450000,-3.7640E-009,1591.450000,-3.7640E-009
1591.500000,3.5240E-008,1591.500000,3.5240E-008,1591.500000,3.5240E-008
1591.550000,1.0250E-008,1591.550000,1.0250E-008,1591.550000,1.0250E-008
1591.600000,2.2710E-008,1591.600000,2.2710E-008,1591.600000,2.2710E-008
1591.650000,7.8450E-008,1591.650000,7.8450E-008,1591.650000,7.8450E-008
1591.700000,-4.2380E-008,1591.700000,-4.2380E-008,1591.700000,-4.2380E-008
1591.750000,4.0900E-008,1591.750000,4.0900E-008,1591.750000,4.0900E-008
1591.800000,-6.2980E-009,1591.800000,-6.2980E-009,1591.800000,-6.2980E-009
1591.850000,5.6150E-008,1591.850000,5.6150E-008,1591.850000,5.6150E-008
1591.900000,4.0710E-008,1591.900000,4.0710E-008,1591.900000,4.0710E-008
1591.950000,8.5840E-009,1591.950000,8.5840E-009,1591.950000,8.5840E-009
1592.000000,3.1620E-008,1592.000000,3.1620E-008,1592.000000,3.1620E-008
1592.050000,2.9580E-009,1592.050000,2.9580E-009,1592.050000,2.9580E-009
1592.100000,5.1600E-008,1592.100000,5.1600E-008,1592.100000,5.1600E-008
1592.150000,-4.9300E-010,1592.150000,-4.9300E-010,1592.150000,-4.9300E-010
1592.200000,2.2640E-008,1592.200000,2.2640E-008,1592.200000,2.2640E-008
1592.250000,8.1570E-008,1592.250000,8.1570E-008,1592.250000,8.1570E-008
1592.300000,-2.0010E-008,1592.300000,-2.0010E-008,1592.300000,-2.0010E-008
1592.350000,2.0020E-008,1592.350000,2.0020E-008,1592.350000,2.0020E-008
1592.400000,-1.9260E-008,1592.400000,-1.9260E-008,1592.400000,-1.9260E-008
1592.450000,7.9120E-008,1592.450000,7.9120E-008,1592.450000,7.9120E-008
1592.500000,1.7300E-008,1592.500000,1.7300E-008,1592.500000,1.7300E-008
1592.550000,5.7490E-009,1592.550000,5.7490E-009,1592.550000,5.7490E-009
1592.600000,1.5200E-008,1592.600000,1.5200E-008,1592.600000,1.5200E-008
1592.650000,5.9280E-008,1592.650000,5.9280E-008,1592.650000,5.9280E-008
1592.700000,6.9990E-009,1592.700000,6.9990E-009,1592.700000,6.9990E-009
1592.750000,2.9990E-008,1592.750000,2.9990E-008,1592.750000,2.9990E-008
1592.800000,7.0130E-008,1592.800000,7.0130E-008,1592.800000,7.0130E-008
1592.850000,6.4370E-008,1592.850000,6.4370E-008,1592.850000,6.4370E-008
1592.900000,3.2260E-008,1592.900000,3.2260E-008,1592.900000,3.2260E-008
1592.950000,1.0950E-008,1592.950000,1.0950E-008,1592.950000,1.0950E-008
1593.000000,3.2700E-008,1593.000000,3.2700E-008,1593.000000,3.2700E-008
1593.050000,-4.3000E-009,1593.050000,-4.3000E-009,1593.050000,-4.3000E-009
1593.100000,-2.3690E-009,1593.100000,-2.3690E-009,1593.100000,-2.3690E-009
1593.150000,9.5890E-009,1593.150000,9.5890E-009,1593.150000,9.5890E-009
1593.200000,2.9130E-008,1593.200000,2.9130E-008,1593.200000,2.9130E-008
1593.250000,1.5210E-008,1593.250000,1.5210E-008,1593.250000,1.5210E-008
1593.300000,3.4370E-008,1593.300000,3.4370E-008,1593.300000,3.4370E-008
1593.350000,5.5090E-008,1593.350000,5.5090E-008,1593.350000,5.5090E-008
1593.400000,3.2890E-008,1593.400000,3.2890E-008,1593.400000,3.2890E-008
1593.450000,6.2840E-008,1593.450000,6.2840E-008,1593.450000,6.2840E-008
1593.500000,3.0460E-008,1593.500000,3.0460E-008,1593.500000,3.0460E-008
1593.550000,3.1300E-008,1593.550000,3.1300E-008,1593.550000,3.1300E-008
1593.600000,6.4730E-009,1593.600000,6.4730E-009,1593.600000,6.4730E-009
1593.650000,-2.5740E-008,1593.650000,-2.5740E-008,1593.650000,-2.5740E-008
1593.700000,3.5280E-008,1593.700000,3.5280E-008,1593.700000,3.5280E-008
1593.750000,4.1690E-009,1593.750000,4.1690E-009,1593.750000,4.1690E-009
1593.800000,3.0420E-008,1593.800000,3.0420E-008,1593.800000,3.0420E-008
1593.850000,1.6270E-008,1593.850000,1.6270E-008,1593.850000,1.6270E-008
1593.900000,8.2010E-008,1593.900000,8.2010E-008,1593.900000,8.2010E-008
1593.950000,5.1710E-008,1593.950000,5.1710E-008,1593.950000,5.1710E-008
1594.000000,-1.8100E-008,1594.000000,-1.8100E-008,1594.000000,-1.8100E-008
1594.050000,9.6970E-008,1594.050000,9.6970E-008,1594.050000,9.6970E-008
1594.100000,-1.1470E-009,1594.100000,-1.1470E-009,1594.100000,-1.1470E-009
1594.150000,1.3800E-008,1594.150000,1.3800E-008,1594.150000,1.3800E-008
1594.200000,1.0650E-007,1594.200000,1.0650E-007,1594.200000,1.0650E-007
1594.250000,5.3830E-008,1594.250000,5.3830E-008,1594.250000,5.3830E-008
1594.300000,1.4070E-009,1594.300000,1.4070E-009,1594.300000,1.4070E-009
1594.350000,5.2480E-008,1594.350000,5.2480E-008,1594.350000,5.2480E-008
1594.400000,1.2940E-009,1594.400000,1.2940E-009,1594.400000,1.2940E-009
1594.450000,6.3310E-008,1594.450000,6.3310E-008,1594.450000,6.3310E-008
1594.500000,2.4650E-008,1594.500000,2.4650E-008,1594.500000,2.4650E-008
1594.550000,-6.2700E-008,1594.550000,-6.2700E-008,1594.550000,-6.2700E-008
1594.600000,3.0480E-008,1594.600000,3.0480E-008,1594.600000,3.0480E-008
1594.650000,-1.5640E-008,1594.650000,-1.5640E-008,1594.650000,-1.5640E-008
1594.700000,8.1050E-009,1594.700000,8.1050E-009,1594.700000,8.1050E-009
1594.750000,5.1360E-008,1594.750000,5.1360E-008,1594.750000,5.1360E-008
1594.800000,3.3160E-008,1594.800000,3.3160E-008,1594.800000,3.3160E-008
1594.850000,5.8070E-008,1594.850000,5.8070E-008,1594.850000,5.8070E-008
1594.900000,-1.5960E-008,1594.900000,-1.5960E-008,1594.900000,-1.5960E-008
1594.950000,3.3010E-008,1594.950000,3.3010E-008,1594.950000,3.3010E-008
1595.000000,1.5820E-008,1595.000000,1.5820E-008,1595.000000,1.5820E-008
1595.050000,6.6490E-008,1595.050000,6.6490E-008,1595.050000,6.6490E-008
1595.100000,-2.4520E-008,1595.100000,-2.4520E-008,1595.100000,-2.4520E-008
1595.150000,1.4390E-008,1595.150000,1.4390E-008,1595.150000,1.4390E-008
1595.200000,1.1810E-008,1595.200000,1.1810E-008,1595.200000,1.1810E-008
1595.250000,4.1170E-008,1595.250000,4.1170E-008,1595.250000,4.1170E-008
1595.300000,2.0040E-008,1595.300000,2.0040E-008,1595.300000,2.0040E-008
1595.350000,1.3520E-008,1595.350000,1.3520E-008,1595.350000,1.3520E-008
1595.400000,2.2390E-008,1595.400000,2.2390E-008,1595.400000,2.2390E-008
1595.450000,-1.8550E-008,1595.450000,-1.8550E-008,1595.450000,-1.8550E-008
1595.500000,-5.5170E-009,1595.500000,-5.5170E-009,1595.500000,-5.5170E-009
1595.550000,6.4350E-008,1595.550000,6.4350E-008,1595.550000,6.4350E-008
1595.600000,6.9930E-008,1595.600000,6.9930E-008,1595.600000,6.9930E-008
1595.650000,2.7590E-008,1595.650000,2.7590E-008,1595.650000,2.7590E-008
1595.700000,-2.5290E-009,1595.700000,-2.5290E-009,1595.700000,-2.5290E-009
1595.750000,2.5370E-008,1595.750000,2.5370E-008,1595.750000,2.5370E-008
1595.800000,5.0650E-008,1595.800000,5.0650E-008,1595.800000,5.0650E-008
1595.850000,2.2510E-008,1595.850000,2.2510E-008,1595.850000,2.2510E-008
1595.900000,4.3440E-008,1595.900000,4.3440E-008,1595.900000,4.3440E-008
1595.950000,6.8380E-008,1595.950000,6.8380E-008,1595.950000,6.8380E-008
1596.000000,2.3610E-008,1596.000000,2.3610E-008,1596.000000,2.3610E-008
1596.050000,-3.7000E-008,1596.050000,-3.7000E-008,1596.050000,-3.7000E-008
1596.100000,2.8550E-008,1596.100000,2.8550E-008,1596.100000,2.8550E-008
1596.150000,9.1820E-009,1596.150000,9.1820E-009,1596.150000,9.1820E-009
1596.200000,-1.7500E-008,1596.200000,-1.7500E-008,1596.200000,-1.7500E-008
1596.250000,5.7780E-008,1596.250000,5.7780E-008,1596.250000,5.7780E-008
1596.300000,4.3310E-008,1596.300000,4.3310E-008,1596.300000,4.3310E-008
1596.350000,3.4750E-008,1596.350000,3.4750E-008,1596.350000,3.4750E-008
1596.400000,6.8740E-009,1596.400000,6.8740E-009,1596.400000,6.8740E-009
1596.450000,-1.3430E-009,1596.450000,-1.3430E-009,1596.450000,-1.3430E-009
1596.500000,-1.6440E-008,1596.500000,-1.6440E-008,1596.500000,-1.6440E-008
1596.550000,3.0170E-008,1596.550000,3.0170E-008,1596.550000,3.0170E-008
1596.600000,-1.9600E-008,1596.600000,-1.9600E-008,1596.600000,-1.9600E-008
1596.650000,3.3820E-008,1596.650000,3.3820E-008,1596.650000,3.3820E-008
1596.700000,5.3310E-009,1596.700000,5.3310E-009,1596.700000,5.3310E-009
1596.750000,5.7160E-008,1596.750000,5.7160E-008,1596.750000,5.7160E-008
1596.800000,1.0020E-008,1596.800000,1.0020E-008,1596.800000,1.0020E-008
1596.850000,3.6720E-008,1596.850000,3.6720E-008,1596.850000,3.6720E-008
1596.900000,-1.9310E-009,1596.900000,-1.9310E-009,1596.900000,-1.9310E-009
1596.950000,2.2730E-008,1596.950000,2.2730E-008,1596.950000,2.2730E-008
1597.000000,-2.1330E-008,1597.000000,-2.1330E-008,1597.000000,-2.1330E-008
1597.050000,4.6040E-008,1597.050000,4.6040E-008,1597.050000,4.6040E-008
1597.100000,4.2570E-008,1597.100000,4.2570E-008,1597.100000,4.2570E-008
1597.150000,4.4520E-008,1597.150000,4.4520E-008,1597.150000,4.4520E-008
1597.200000,-1.4630E-008,1597.200000,-1.4630E-008,1597.200000,-1.4630E-008
1597.250000,2.3070E-008,1597.250000,2.3070E-008,1597.250000,2.3070E-008
1597.300000,3.8120E-008,1597.300000,3.8120E-008,1597.300000,3.8120E-008
1597.350000,2.7920E-008,1597.350000,2.7920E-008,1597.350000,2.7920E-008
1597.400000,2.5730E-008,1597.400000,2.5730E-008,1597.400000,2.5730E-008
1597.450000,1.3240E-008,1597.450000,1.3240E-008,1597.450000,1.3240E-008
1597.500000,4.5940E-008,1597.500000,4.5940E-008,1597.500000,4.5940E-008
1597.550000,-2.2270E-008,1597.550000,-2.2270E-008,1597.550000,-2.2270E-008
1597.600000,3.7350E-008,1597.600000,3.7350E-008,1597.600000,3.7350E-008
1597.650000,2.9780E-009,1597.650000,2.9780E-009,1597.650000,2.9780E-009
1597.700000,2.2090E-008,1597.700000,2.2090E-008,1597.700000,2.2090E-008
1597.750000,3.3750E-008,1597.750000,3.3750E-008,1597.750000,3.3750E-008
1597.800000,1.3760E-008,1597.800000,1.3760E-008,1597.800000,1.3760E-008
1597.850000,5.1290E-008,1597.850000,5.1290E-008,1597.850000,5.1290E-008
1597.900000,1.7600E-008,1597.900000,1.7600E-008,1597.900000,1.7600E-008
1597.950000,6.5070E-008,1597.950000,6.5070E-008,1597.950000,6.5070E-008
1598.000000,6.5780E-009,1598.000000,6.5780E-009,1598.000000,6.5780E-009
1598.050000,-3.2430E-008,1598.050000,-3.2430E-008,1598.050000,-3.2430E-008
1598.100000,6.4960E-008,1598.100000,6.4960E-008,1598.100000,6.4960E-008
1598.150000,6.0360E-008,1598.150000,6.0360E-008,1598.150000,6.0360E-008
1598.200000,2.8720E-008,1598.200000,2.8720E-008,1598.200000,2.8720E-008
1598.250000,1.5980E-008,1598.250000,1.5980E-008,1598.250000,1.5980E-008
1598.300000,4.7760E-008,1598.300000,4.7760E-008,1598.300000,4.7760E-008
1598.350000,4.2590E-008,1598.350000,4.2590E-008,1598.350000,4.2590E-008
1598.400000,-4.8990E-008,1598.400000,-4.8990E-008,1598.400000,-4.8990E-008
1598.450000,8.4020E-008,1598.450000,8.4020E-008,1598.450000,8.4020E-008
1598.500000,-1.8860E-008,1598.500000,-1.8860E-008,1598.500000,-1.8860E-008
1598.550000,3.7010E-008,1598.550000,3.7010E-008,1598.550000,3.7010E-008
1598.600000,-1.2380E-008,1598.600000,-1.2380E-008,1598.600000,-1.2380E-008
1598.650000,-1.8740E-008,1598.650000,-1.8740E-008,1598.650000,-1.8740E-008
1598.700000,2.1530E-008,1598.700000,2.1530E-008,1598.700000,2.1530E-008
1598.750000,1.3380E-008,1598.750000,1.3380E-008,1598.750000,1.3380E-008
1598.800000,-3.1520E-008,1598.800000,-3.1520E-008,1598.800000,-3.1520E-008
1598.850000,1.5760E-008,1598.850000,1.5760E-008,1598.850000,1.5760E-008
1598.900000,9.1530E-009,1598.900000,9.1530E-009,1598.900000,9.1530E-009
1598.950000,9.0970E-009,1598.950000,9.0970E-009,1598.950000,9.0970E-009
1599.000000,6.4610E-008,1599.000000,6.4610E-008,1599.000000,6.4610E-008
1599.050000,1.8750E-008,1599.050000,1.8750E-008,1599.050000,1.8750E-008
1599.100000,3.0140E-008,1599.100000,3.0140E-008,1599.100000,3.0140E-008
1599.150000,3.1880E-008,1599.150000,3.1880E-008,1599.150000,3.1880E-008
1599.200000,1.7500E-008,1599.200000,1.7500E-008,1599.200000,1.7500E-008
1599.250000,6.1210E-008,1599.250000,6.1210E-008,1599.250000,6.1210E-008
1599.300000,1.0890E-008,1599.300000,1.0890E-008,1599.300000,1.0890E-008
1599.350000,4.1680E-008,1599.350000,4.1680E-008,1599.350000,4.1680E-008
1599.400000,3.2760E-008,1599.400000,3.2760E-008,1599.400000,3.2760E-008
1599.450000,3.8860E-008,1599.450000,3.8860E-008,1599.450000,3.8860E-008
1599.500000,3.6660E-008,1599.500000,3.6660E-008,1599.500000,3.6660E-008
1599.550000,-6.4250E-009,1599.550000,-6.4250E-009,1599.550000,-6.4250E-009
1599.600000,5.8410E-008,1599.600000,5.8410E-008,1599.600000,5.8410E-008
1599.650000,1.5970E-008,1599.650000,1.5970E-008,1599.650000,1.5970E-008
1599.700000,4.4170E-008,1599.700000,4.4170E-008,1599.700000,4.4170E-008
1599.750000,-3.7330E-008,1599.750000,-3.7330E-008,1599.750000,-3.7330E-008
1599.800000,2.3520E-008,1599.800000,2.3520E-008,1599.800000,2.3520E-008
1599.850000,6.6850E-008,1599.850000,6.6850E-008,1599.850000,6.6850E-008
1599.900000,-1.0730E-008,1599.900000,-1.0730E-008,1599.900000,-1.0730E-008
1599.950000,1.5620E-008,1599.950000,1.5620E-008,1599.950000,1.5620E-008
1600.000000,1.6760E-008,1600.000000,1.6760E-008,1600.000000,1.6760E-008
1600.050000,4.4840E-008,1600.050000,4.4840E-008,1600.050000,4.4840E-008
1600.100000,2.9710E-008,1600.100000,2.9710E-008,1600.100000,2.9710E-008
1600.150000,6.0010E-008,1600.150000,6.0010E-008,1600.150000,6.0010E-008
1600.200000,5.2780E-008,1600.200000,5.2780E-008,1600.200000,5.2780E-008
1600.250000,4.1280E-008,1600.250000,4.1280E-008,1600.250000,4.1280E-008
1600.300000,6.0690E-008,1600.300000,6.0690E-008,1600.300000,6.0690E-008
1600.350000,1.0470E-009,1600.350000,1.0470E-009,1600.350000,1.0470E-009
1600.400000,6.2180E-008,1600.400000,6.2180E-008,1600.400000,6.2180E-008
1600.450000,2.5590E-008,1600.450000,2.5590E-008,1600.450000,2.5590E-008
1600.500000,2.7310E-008,1600.500000,2.7310E-008,1600.500000,2.7310E-008
1600.550000,-1.3420E-008,1600.550000,-1.3420E-008,1600.550000,-1.3420E-008
1600.600000,-1.7150E-008,1600.600000,-1.7150E-008,1600.600000,-1.7150E-008
1600.650000,5.0200E-008,1600.650000,5.0200E-008,1600.650000,5.0200E-008
1600.700000,4.6240E-008,1600.700000,4.6240E-008,1600.700000,4.6240E-008
1600.750000,3.6060E-008,1600.750000,3.6060E-008,1600.750000,3.6060E-008
1600.800000,2.6830E-008,1600.800000,2.6830E-008,1600.800000,2.6830E-008
1600.850000,8.2540E-009,1600.850000,8.2540E-009,1600.850000,8.2540E-009
1600.900000,-5.2030E-009,1600.900000,-5.2030E-009,1600.900000,-5.2030E-009
1600.950000,5.8560E-010,1600.950000,5.8560E-010,1600.950000,5.8560E-010
1601.000000,-7.7700E-009,1601.000000,-7.7700E-009,1601.000000,-7.7700E-009
1601.050000,7.4360E-009,1601.050000,7.4360E-009,1601.050000,7.4360E-009
1601.100000,6.7730E-009,1601.100000,6.7730E-009,1601.100000,6.7730E-009
1601.150000,6.7440E-008,1601.150000,6.7440E-008,1601.150000,6.7440E-008
1601.200000,5.2320E-008,1601.200000,5.2320E-008,1601.200000,5.2320E-008
1601.250000,4.0960E-008,1601.250000,4.0960E-008,1601.250000,4.0960E-008
1601.300000,-1.8810E-008,1601.300000,-1.8810E-008,1601.300000,-1.8810E-008
1601.350000,3.6540E-008,1601.350000,3.6540E-008,1601.350000,3.6540E-008
1601.400000,3.5890E-008,1601.400000,3.5890E-008,1601.400000,3.5890E-008
1601.450000,2.4260E-008,1601.450000,2.4260E-008,1601.450000,2.4260E-008
1601.500000,5.1520E-009,1601.500000,5.1520E-009,1601.500000,5.1520E-009
1601.550000,8.9400E-008,1601.550000,8.9400E-008,1601.550000,8.9400E-008
1601.600000,-1.3310E-008,1601.600000,-1.3310E-008,1601.600000,-1.3310E-008
1601.650000,3.6770E-008,1601.650000,3.6770E-008,1601.650000,3.6770E-008
1601.700000,3.9790E-008,1601.700000,3.9790E-008,1601.700000,3.9790E-008
1601.750000,1.7690E-008,1601.750000,1.7690E-008,1601.750000,1.7690E-008
1601.800000,5.4840E-008,1601.800000,5.4840E-008,1601.800000,5.4840E-008
1601.850000,2.5450E-008,1601.850000,2.5450E-008,1601.850000,2.5450E-008
1601.900000,1.5080E-008,1601.900000,1.5080E-008,1601.900000,1.5080E-008
1601.950000,5.4260E-008,1601.950000,5.4260E-008,1601.950000,5.4260E-008
1602.000000,1.8000E-008,1602.000000,1.8000E-008,1602.000000,1.8000E-008
1602.050000,2.9880E-008,1602.050000,2.9880E-008,1602.050000,2.9880E-008
1602.100000,-1.7150E-008,1602.100000,-1.7150E-008,1602.100000,-1.7150E-008
1602.150000,5.8030E-008,1602.150000,5.8030E-008,1602.150000,5.8030E-008
1602.200000,3.5480E-008,1602.200000,3.5480E-008,1602.200000,3.5480E-008
1602.250000,3.6940E-008,1602.250000,3.6940E-008,1602.250000,3.6940E-008
1602.300000,-2.8990E-008,1602.300000,-2.8990E-008,1602.300000,-2.8990E-008
1602.350000,2.1100E-008,1602.350000,2.1100E-008,1602.350000,2.1100E-008
1602.400000,4.2160E-008,1602.400000,4.2160E-008,1602.400000,4.2160E-008
1602.450000,4.5810E-008,1602.450000,4.5810E-008,1602.450000,4.5810E-008
1602.500000,-8.1710E-009,1602.500000,-8.1710E-009,1602.500000,-8.1710E-009
1602.550000,5.6950E-008,1602.550000,5.6950E-008,1602.550000,5.6950E-008
1602.600000,-2.8130E-008,1602.600000,-2.8130E-008,1602.600000,-2.8130E-008
1602.650000,8.1900E-009,1602.650000,8.1900E-009,1602.650000,8.1900E-009
1602.700000,3.8320E-008,1602.700000,3.8320E-008,1602.700000,3.8320E-008
1602.750000,2.9700E-008,1602.750000,2.9700E-008,1602.750000,2.9700E-008
1602.800000,2.2440E-008,1602.800000,2.2440E-008,1602.800000,2.2440E-008
1602.850000,1.2780E-008,1602.850000,1.2780E-008,1602.850000,1.2780E-008
1602.900000,4.4400E-008,1602.900000,4.4400E-008,1602.900000,4.4400E-008
1602.950000,-2.0570E-008,1602.950000,-2.0570E-008,1602.950000,-2.0570E-008
1603.000000,8.8220E-008,1603.000000,8.8220E-008,1603.000000,8.8220E-008
1603.050000,5.0110E-008,1603.050000,5.0110E-008,1603.050000,5.0110E-008
1603.100000,1.2590E-008,1603.100000,1.2590E-008,1603.100000,1.2590E-008
1603.150000,-8.8870E-010,1603.150000,-8.8870E-010,1603.150000,-8.8870E-010
1603.200000,5.3640E-008,1603.200000,5.3640E-008,1603.200000,5.3640E-008
1603.250000,5.7630E-008,1603.250000,5.7630E-008,1603.250000,5.7630E-008
1603.300000,3.7280E-008,1603.300000,3.7280E-008,1603.300000,3.7280E-008
1603.350000,6.0920E-009,1603.350000,6.0920E-009,1603.350000,6.0920E-009
1603.400000,-2.2980E-008,1603.400000,-2.2980E-008,1603.400000,-2.2980E-008
1603.450000,5.0480E-008,1603.450000,5.0480E-008,1603.450000,5.0480E-008
1603.500000,5.4950E-009,1603.500000,5.4950E-009,1603.500000,5.4950E-009
1603.550000,6.3450E-008,1603.550000,6.3450E-008,1603.550000,6.3450E-008
1603.600000,4.1610E-008,1603.600000,4.1610E-008,1603.600000,4.1610E-008
1603.650000,3.8760E-008,1603.650000,3.8760E-008,1603.650000,3.8760E-008
1603.700000,3.0670E-008,1603.700000,3.0670E-008,1603.700000,3.0670E-008
1603.750000,1.7900E-009,1603.750000,1.7900E-009,1603.750000,1.7900E-009
1603.800000,-2.6360E-008,1603.800000,-2.6360E-008,1603.800000,-2.6360E-008
1603.850000,3.1060E-008,1603.850000,3.1060E-008,1603.850000,3.1060E-008
1603.900000,3.6200E-008,1603.900000,3.6200E-008,1603.900000,3.6200E-008
1603.950000,6.8760E-010,1603.950000,6.8760E-010,1603.950000,6.8760E-010
1604.000000,6.1880E-009,1604.000000,6.1880E-009,1604.000000,6.1880E-009
1604.050000,1.2610E-008,1604.050000,1.2610E-008,1604.050000,1.2610E-008
1604.100000,-4.7240E-008,1604.100000,-4.7240E-008,1604.100000,-4.7240E-008
1604.150000,3.3660E-008,1604.150000,3.3660E-008,1604.150000,3.3660E-008
1604.200000,1.0680E-008,1604.200000,1.0680E-008,1604.200000,1.0680E-008
