1588.050000,3.1310E-007,1588.050000,3.1310E-007,1588.050000,3.1310E-007
1588.100000,2.5910E-007,1588.100000,2.5910E-007,1588.100000,2.5910E-007
1588.150000,2.9550E-007,1588.150000,2.9550E-007,1588.150000,2.9550E-007
1588.200000,3.2210E-007,1588.200000,3.2210E-007,1588.200000,3.2210E-007
1588.250000,3.3570E-007,1588.250000,3.3570E-007,1588.250000,3.3570E-007
1588.300000,3.1530E-007,1588.300000,3.1530E-007,1588.300000,3.1530E-007
1588.350000,3.3200E-007,1588.350000,3.3200E-007,1588.350000,3.3200E-007
1588.400000,3.0980E-007,1588.400000,3.0980E-007,1588.400000,3.0980E-007
1588.450000,3.9430E-007,1588.450000,3.9430E-007,1588.450000,3.9430E-007
1588.500000,3.6250E-007,1588.500000,3.6250E-007,1588.500000,3.6250E-007
1588.550000,3.0860E-007,1588.550000,3.0860E-007,1588.550000,3.0860E-007
1588.600000,3.6040E-007,1588.600000,3.6040E-007,1588.600000,3.6040E-007
1588.650000,3.3030E-007,1588.650000,3.3030E-007,1588.650000,3.3030E-007
1588.700000,3.7220E-007,1588.700000,3.7220E-007,1588.700000,3.7220E-007
1588.750000,3.1570E-007,1588.750000,3.1570E-007,1588.750000,3.1570E-007
1588.800000,4.0340E-007,1588.800000,4.0340E-007,1588.800000,4.0340E-007
1588.850000,3.7140E-007,1588.850000,3.7140E-007,1588.850000,3.7140E-007
1588.900000,3.9620E-007,1588.900000,3.9620E-007,1588.900000,3.9620E-007
1588.950000,3.8550E-007,1588.950000,3.8550E-007,1588.950000,3.8550E-007
1589.000000,3.0940E-007,1589.000000,3.0940E-007,1589.000000,3.0940E-007
1589.050000,3.4000E-007,1589.050000,3.4000E-007,1589.050000,3.4000E-007
1589.100000,3.2460E-007,1589.100000,3.2460E-007,1589.100000,3.2460E-007
1589.150000,2.9240E-007,1589.150000,2.9240E-007,1589.150000,2.9240E-007
1589.200000,3.3990E-007,1589.200000,3.3990E-007,1589.200000,3.3990E-007
1589.250000,3.5820E-007,1589.250000,3.5820E-007,1589.250000,3.5820E-007
1589.300000,3.5270E-007,1589.300000,3.5270E-007,1589.300000,3.5270E-007
1589.350000,3.1650E-007,1589.350000,3.1650E-007,1589.350000,3.1650E-007
1589.400000,2.9370E-007,1589.400000,2.9370E-007,1589.400000,2.9370E-007
1589.450000,2.8940E-007,1589.450000,2.8940E-007,1589.450000,2.8940E-007
1589.500000,2.8670E-007,1589.500000,2.8670E-007,1589.500000,2.8670E-007
1589.550000,2.7500E-007,1589.550000,2.7500E-007,1589.550000,2.7500E-007
1589.600000,2.5370E-007,1589.600000,2.5370E-007,1589.600000,2.5370E-007
1589.650000,2.4190E-007,1589.650000,2.4190E-007,1589.650000,2.4190E-007
1589.700000,2.4240E-007,1589.700000,2.4240E-007,1589.700000,2.4240E-007
1589.750000,2.4650E-007,1589.750000,2.4650E-007,1589.750000,2.4650E-007
1589.800000,2.1010E-007,1589.800000,2.1010E-007,1589.800000,2.1010E-007
1589.850000,1.7960E-007,1589.850000,1.7960E-007,1589.850000,1.7960E-007
1589.900000,1.9700E-007,1589.900000,1.9700E-007,1589.900000,1.9700E-007
1589.950000,1.5610E-007,1589.950000,1.5610E-007,1589.950000,1.5610E-007
1590.000000,1.4070E-007,1590.000000,1.4070E-007,1590.000000,1.4070E-007
1590.050000,1.7000E-007,1590.050000,1.7000E-007,1590.050000,1.7000E-007
1590.100000,1.4420E-007,1590.100000,1.4420E-007,1590.100000,1.4420E-007
1590.150000,1.6030E-007,1590.150000,1.6030E-007,1590.150000,1.6030E-007
1590.200000,1.4710E-007,1590.200000,1.4710E-007,1590.200000,1.4710E-007
1590.250000,8.2380E-008,1590.250000,8.2380E-008,1590.250000,8.2380E-008
1590.300000,1.9470E-007,1590.300000,1.9470E-007,1590.300000,1.9470E-007
1590.350000,1.0360E-007,1590.350000,1.0360E-007,1590.350000,1.0360E-007
1590.400000,1.3470E-007,1590.400000,1.3470E-007,1590.400000,1.3470E-007
1590.450000,9.7330E-008,1590.450000,9.7330E-008,1590.450000,9.7330E-008
1590.500000,8.9170E-008,1590.500000,8.9170E-008,1590.500000,8.9170E-008
1590.550000,8.1930E-008,1590.550000,8.1930E-008,1590.550000,8.1930E-008
1590.600000,8.1870E-008,1590.600000,8.1870E-008,1590.600000,8.1870E-008
1590.650000,1.1190E-007,1590.650000,1.1190E-007,1590.650000,1.1190E-007
1590.700000,1.3800E-007,1590.700000,1.3800E-007,1590.700000,1.3800E-007
1590.750000,9.5860E-008,1590.750000,9.5860E-008,1590.750000,9.5860E-008
1590.800000,1.1240E-007,1590.800000,1.1240E-007,1590.800000,1.1240E-007
1590.850000,9.8020E-008,1590.850000,9.8020E-008,1590.850000,9.8020E-008
1590.900000,4.1880E-008,1590.900000,4.1880E-008,1590.900000,4.1880E-008
1590.950000,5.6730E-008,1590.950000,5.6730E-008,1590.950000,5.6730E-008
1591.000000,3.1530E-008,1591.000000,3.1530E-008,1591.000000,3.1530E-008
1591.050000,6.0610E-008,1591.050000,6.0610E-008,1591.050000,6.0610E-008
1591.100000,7.3120E-008,1591.100000,7.3120E-008,1591.100000,7.3120E-008
1591.150000,9.7600E-008,1591.150000,9.7600E-008,1591.150000,9.7600E-008
1591.200000,6.2160E-008,1591.200000,6.2160E-008,1591.200000,6.2160E-008
1591.250000,1.1740E-007,1591.250000,1.1740E-007,1591.250000,1.1740E-007
1591.300000,5.4220E-008,1591.300000,5.4220E-008,1591.300000,5.4220E-008
1591.350000,3.2910E-008,1591.350000,3.2910E-008,1591.350000,3.2910E-008
1591.400000,4.2900E-008,1591.400000,4.2900E-008,1591.400000,4.2900E-008
1591.450000,1.6770E-008,1591.450000,1.6770E-008,1591.450000,1.6770E-008
1591.500000,1.1390E-007,1591.500000,1.1390E-007,1591.500000,1.1390E-007
1591.550000,5.0050E-008,1591.550000,5.0050E-008,1591.550000,5.0050E-008
1591.600000,1.0880E-007,1591.600000,1.0880E-007,1591.600000,1.0880E-007
1591.650000,3.4590E-008,1591.650000,3.4590E-008,1591.650000,3.4590E-008
1591.700000,4.9900E-008,1591.700000,4.9900E-008,1591.700000,4.9900E-008
1591.750000,1.5320E-008,1591.750000,1.5320E-008,1591.750000,1.5320E-008
1591.800000,8.5160E-008,1591.800000,8.5160E-008,1591.800000,8.5160E-008
1591.850000,1.3050E-007,1591.850000,1.3050E-007,1591.850000,1.3050E-007
1591.900000,5.6610E-008,1591.900000,5.6610E-008,1591.900000,5.6610E-008
1591.950000,5.1600E-008,1591.950000,5.1600E-008,1591.950000,5.1600E-008
1592.000000,4.5430E-008,1592.000000,4.5430E-008,1592.000000,4.5430E-008
1592.050000,3.6350E-008,1592.050000,3.6350E-008,1592.050000,3.6350E-008
1592.100000,4.1820E-008,1592.100000,4.1820E-008,1592.100000,4.1820E-008
1592.150000,8.7490E-008,1592.150000,8.7490E-008,1592.150000,8.7490E-008
1592.200000,6.6730E-008,1592.200000,6.6730E-008,1592.200000,6.6730E-008
1592.250000,4.7540E-008,1592.250000,4.7540E-008,1592.250000,4.7540E-008
1592.300000,7.3870E-008,1592.300000,7.3870E-008,1592.300000,7.3870E-008
1592.350000,3.6000E-008,1592.350000,3.6000E-008,1592.350000,3.6000E-008
1592.400000,2.5870E-008,1592.400000,2.5870E-008,1592.400000,2.5870E-008
1592.450000,6.4900E-008,1592.450000,6.4900E-008,1592.450000,6.4900E-008
1592.500000,2.8550E-008,1592.500000,2.8550E-008,1592.500000,2.8550E-008
1592.550000,8.2700E-008,1592.550000,8.2700E-008,1592.550000,8.2700E-008
1592.600000,5.6560E-008,1592.600000,5.6560E-008,1592.600000,5.6560E-008
1592.650000,5.6630E-008,1592.650000,5.6630E-008,1592.650000,5.6630E-008
1592.700000,7.8670E-008,1592.700000,7.8670E-008,1592.700000,7.8670E-008
1592.750000,4.1190E-008,1592.750000,4.1190E-008,1592.750000,4.1190E-008
1592.800000,4.2810E-008,1592.800000,4.2810E-008,1592.800000,4.2810E-008
1592.850000,3.5370E-008,1592.850000,3.5370E-008,1592.850000,3.5370E-008
1592.900000,4.4880E-008,1592.900000,4.4880E-008,1592.900000,4.4880E-008
1592.950000,4.8420E-008,1592.950000,4.8420E-008,1592.950000,4.8420E-008
1593.000000,2.5330E-008,1593.000000,2.5330E-008,1593.000000,2.5330E-008
1593.050000,1.2030E-007,1593.050000,1.2030E-007,1593.050000,1.2030E-007
1593.100000,1.1560E-007,1593.100000,1.1560E-007,1593.100000,1.1560E-007
1593.150000,-5.3890E-010,1593.150000,-5.3890E-010,1593.150000,-5.3890E-010
1593.200000,6.4900E-008,1593.200000,6.4900E-008,1593.200000,6.4900E-008
1593.250000,5.9570E-008,1593.250000,5.9570E-008,1593.250000,5.9570E-008
1593.300000,5.2270E-008,1593.300000,5.2270E-008,1593.300000,5.2270E-008
1593.350000,6.6720E-008,1593.350000,6.6720E-008,1593.350000,6.6720E-008
1593.400000,7.1930E-008,1593.400000,7.1930E-008,1593.400000,7.1930E-008
1593.450000,1.4290E-007,1593.450000,1.4290E-007,1593.450000,1.4290E-007
1593.500000,9.2130E-008,1593.500000,9.2130E-008,1593.500000,9.2130E-008
1593.550000,1.4020E-007,1593.550000,1.4020E-007,1593.550000,1.4020E-007
1593.600000,1.0000E-007,1593.600000,1.0000E-007,1593.600000,1.0000E-007
1593.650000,7.1970E-008,1593.650000,7.1970E-008,1593.650000,7.1970E-008
1593.700000,1.1170E-007,1593.700000,1.1170E-007,1593.700000,1.1170E-007
1593.750000,1.1510E-007,1593.750000,1.1510E-007,1593.750000,1.1510E-007
1593.800000,1.1440E-007,1593.800000,1.1440E-007,1593.800000,1.1440E-007
1593.850000,7.4090E-008,1593.850000,7.4090E-008,1593.850000,7.4090E-008
1593.900000,9.3880E-008,1593.900000,9.3880E-008,1593.900000,9.3880E-008
1593.950000,1.2330E-007,1593.950000,1.2330E-007,1593.950000,1.2330E-007
1594.000000,1.8390E-007,1594.000000,1.8390E-007,1594.000000,1.8390E-007
1594.050000,1.3270E-007,1594.050000,1.3270E-007,1594.050000,1.3270E-007
1594.100000,1.3190E-007,1594.100000,1.3190E-007,1594.100000,1.3190E-007
1594.150000,6.8160E-008,1594.150000,6.8160E-008,1594.150000,6.8160E-008
1594.200000,1.1300E-007,1594.200000,1.1300E-007,1594.200000,1.1300E-007
1594.250000,1.2930E-007,1594.250000,1.2930E-007,1594.250000,1.2930E-007
1594.300000,1.5410E-007,1594.300000,1.5410E-007,1594.300000,1.5410E-007
1594.350000,1.1830E-007,1594.350000,1.1830E-007,1594.350000,1.1830E-007
1594.400000,1.4650E-007,1594.400000,1.4650E-007,1594.400000,1.4650E-007
1594.450000,1.7080E-007,1594.450000,1.7080E-007,1594.450000,1.7080E-007
1594.500000,1.3210E-007,1594.500000,1.3210E-007,1594.500000,1.3210E-007
1594.550000,1.5310E-007,1594.550000,1.5310E-007,1594.550000,1.5310E-007
1594.600000,1.7040E-007,1594.600000,1.7040E-007,1594.600000,1.7040E-007
1594.650000,1.5340E-007,1594.650000,1.5340E-007,1594.650000,1.5340E-007
1594.700000,1.5070E-007,1594.700000,1.5070E-007,1594.700000,1.5070E-007
1594.750000,1.0900E-007,1594.750000,1.0900E-007,1594.750000,1.0900E-007
1594.800000,1.2310E-007,1594.800000,1.2310E-007,1594.800000,1.2310E-007
1594.850000,1.2430E-007,1594.850000,1.2430E-007,1594.850000,1.2430E-007
1594.900000,1.8290E-007,1594.900000,1.8290E-007,1594.900000,1.8290E-007
1594.950000,1.5030E-007,1594.950000,1.5030E-007,1594.950000,1.5030E-007
1595.000000,8.4410E-008,1595.000000,8.4410E-008,1595.000000,8.4410E-008
1595.050000,1.7190E-007,1595.050000,1.7190E-007,1595.050000,1.7190E-007
1595.100000,1.5130E-007,1595.100000,1.5130E-007,1595.100000,1.5130E-007
1595.150000,9.9350E-008,1595.150000,9.9350E-008,1595.150000,9.9350E-008
1595.200000,8.2350E-008,1595.200000,8.2350E-008,1595.200000,8.2350E-008
1595.250000,1.2120E-007,1595.250000,1.2120E-007,1595.250000,1.2120E-007
1595.300000,1.0530E-007,1595.300000,1.0530E-007,1595.300000,1.0530E-007
1595.350000,1.1690E-007,1595.350000,1.1690E-007,1595.350000,1.1690E-007
1595.400000,9.6750E-008,1595.400000,9.6750E-008,1595.400000,9.6750E-008
1595.450000,9.3640E-008,1595.450000,9.3640E-008,1595.450000,9.3640E-008
1595.500000,7.3630E-008,1595.500000,7.3630E-008,1595.500000,7.3630E-008
1595.550000,8.1830E-008,1595.550000,8.1830E-008,1595.550000,8.1830E-008
1595.600000,9.6430E-008,1595.600000,9.6430E-008,1595.600000,9.6430E-008
1595.650000,8.4730E-008,1595.650000,8.4730E-008,1595.650000,8.4730E-008
1595.700000,1.0200E-007,1595.700000,1.0200E-007,1595.700000,1.0200E-007
1595.750000,6.3270E-008,1595.750000,6.3270E-008,1595.750000,6.3270E-008
1595.800000,8.5670E-008,1595.800000,8.5670E-008,1595.800000,8.5670E-008
1595.850000,1.3030E-007,1595.850000,1.3030E-007,1595.850000,1.3030E-007
1595.900000,7.6690E-008,1595.900000,7.6690E-008,1595.900000,7.6690E-008
1595.950000,1.0250E-007,1595.950000,1.0250E-007,1595.950000,1.0250E-007
1596.000000,1.1790E-007,1596.000000,1.1790E-007,1596.000000,1.1790E-007
1596.050000,9.9850E-008,1596.050000,9.9850E-008,1596.050000,9.9850E-008
1596.100000,5.0750E-008,1596.100000,5.0750E-008,1596.100000,5.0750E-008
1596.150000,8.8220E-008,1596.150000,8.8220E-008,1596.150000,8.8220E-008
1596.200000,4.5290E-008,1596.200000,4.5290E-008,1596.200000,4.5290E-008
1596.250000,4.8360E-008,1596.250000,4.8360E-008,1596.250000,4.8360E-008
1596.300000,6.5890E-008,1596.300000,6.5890E-008,1596.300000,6.5890E-008
1596.350000,5.3160E-008,1596.350000,5.3160E-008,1596.350000,5.3160E-008
1596.400000,4.2190E-008,1596.400000,4.2190E-008,1596.400000,4.2190E-008
1596.450000,9.0580E-008,1596.450000,9.0580E-008,1596.450000,9.0580E-008
1596.500000,1.0930E-007,1596.500000,1.0930E-007,1596.500000,1.0930E-007
1596.550000,8.0150E-008,1596.550000,8.0150E-008,1596.550000,8.0150E-008
1596.600000,5.1290E-008,1596.600000,5.1290E-008,1596.600000,5.1290E-008
1596.650000,7.6460E-008,1596.650000,7.6460E-008,1596.650000,7.6460E-008
1596.700000,1.7910E-008,1596.700000,1.7910E-008,1596.700000,1.7910E-008
1596.750000,4.5450E-008,1596.750000,4.5450E-008,1596.750000,4.5450E-008
1596.800000,5.3530E-009,1596.800000,5.3530E-009,1596.800000,5.3530E-009
1596.850000,1.1230E-007,1596.850000,1.1230E-007,1596.850000,1.1230E-007
1596.900000,3.8100E-008,1596.900000,3.8100E-008,1596.900000,3.8100E-008
1596.950000,3.7400E-008,1596.950000,3.7400E-008,1596.950000,3.7400E-008
1597.000000,-4.2800E-009,1597.000000,-4.2800E-009,1597.000000,-4.2800E-009
1597.050000,8.8460E-008,1597.050000,8.8460E-008,1597.050000,8.8460E-008
1597.100000,4.5130E-008,1597.100000,4.5130E-008,1597.100000,4.5130E-008
1597.150000,8.5910E-008,1597.150000,8.5910E-008,1597.150000,8.5910E-008
1597.200000,-6.4830E-009,1597.200000,-6.4830E-009,1597.200000,-6.4830E-009
1597.250000,5.7210E-008,1597.250000,5.7210E-008,1597.250000,5.7210E-008
1597.300000,4.8440E-008,1597.300000,4.8440E-008,1597.300000,4.8440E-008
1597.350000,9.1900E-008,1597.350000,9.1900E-008,1597.350000,9.1900E-008
1597.400000,4.8290E-008,1597.400000,4.8290E-008,1597.400000,4.8290E-008
1597.450000,1.0000E-007,1597.450000,1.0000E-007,1597.450000,1.0000E-007
1597.500000,4.7200E-008,1597.500000,4.7200E-008,1597.500000,4.7200E-008
1597.550000,7.8450E-008,1597.550000,7.8450E-008,1597.550000,7.8450E-008
1597.600000,4.3100E-008,1597.600000,4.3100E-008,1597.600000,4.3100E-008
1597.650000,3.6620E-008,1597.650000,3.6620E-008,1597.650000,3.6620E-008
1597.700000,7.1160E-008,1597.700000,7.1160E-008,1597.700000,7.1160E-008
1597.750000,8.8000E-008,1597.750000,8.8000E-008,1597.750000,8.8000E-008
1597.800000,1.1350E-008,1597.800000,1.1350E-008,1597.800000,1.1350E-008
1597.850000,5.3790E-008,1597.850000,5.3790E-008,1597.850000,5.3790E-008
1597.900000,9.1320E-008,1597.900000,9.1320E-008,1597.900000,9.1320E-008
1597.950000,4.5940E-008,1597.950000,4.5940E-008,1597.950000,4.5940E-008
1598.000000,4.7620E-008,1598.000000,4.7620E-008,1598.000000,4.7620E-008
1598.050000,6.4730E-008,1598.050000,6.4730E-008,1598.050000,6.4730E-008
1598.100000,7.6790E-008,1598.100000,7.6790E-008,1598.100000,7.6790E-008
1598.150000,6.8090E-009,1598.150000,6.8090E-009,1598.150000,6.8090E-009
1598.200000,9.0630E-008,1598.200000,9.0630E-008,1598.200000,9.0630E-008
1598.250000,6.5060E-008,1598.250000,6.5060E-008,1598.250000,6.5060E-008
1598.300000,8.1990E-008,1598.300000,8.1990E-008,1598.300000,8.1990E-008
1598.350000,5.5280E-008,1598.350000,5.5280E-008,1598.350000,5.5280E-008
1598.400000,7.4050E-008,1598.400000,7.4050E-008,1598.400000,7.4050E-008
1598.450000,7.9170E-008,1598.450000,7.9170E-008,1598.450000,7.9170E-008
1598.500000,5.5370E-008,1598.500000,5.5370E-008,1598.500000,5.5370E-008
1598.550000,8.3570E-008,1598.550000,8.3570E-008,1598.550000,8.3570E-008
1598.600000,8.1500E-008,1598.600000,8.1500E-008,1598.600000,8.1500E-008
1598.650000,8.8720E-008,1598.650000,8.8720E-008,1598.650000,8.8720E-008
1598.700000,4.5590E-008,1598.700000,4.5590E-008,1598.700000,4.5590E-008
1598.750000,6.9970E-008,1598.750000,6.9970E-008,1598.750000,6.9970E-008
1598.800000,4.0940E-008,1598.800000,4.0940E-008,1598.800000,4.0940E-008
1598.850000,3.9900E-008,1598.850000,3.9900E-008,1598.850000,3.9900E-008
1598.900000,6.0720E-008,1598.900000,6.0720E-008,1598.900000,6.0720E-008
1598.950000,1.0390E-007,1598.950000,1.0390E-007,1598.950000,1.0390E-007
1599.000000,7.5010E-008,1599.000000,7.5010E-008,1599.000000,7.5010E-008
1599.050000,4.4870E-008,1599.050000,4.4870E-008,1599.050000,4.4870E-008
1599.100000,5.5000E-008,1599.100000,5.5000E-008,1599.100000,5.5000E-008
1599.150000,2.1400E-008,1599.150000,2.1400E-008,1599.150000,2.1400E-008
1599.200000,5.8310E-008,1599.200000,5.8310E-008,1599.200000,5.8310E-008
1599.250000,5.7210E-008,1599.250000,5.7210E-008,1599.250000,5.7210E-008
1599.300000,4.4490E-008,1599.300000,4.4490E-008,1599.300000,4.4490E-008
1599.350000,8.3670E-008,1599.350000,8.3670E-008,1599.350000,8.3670E-008
1599.400000,2.5980E-008,1599.400000,2.5980E-008,1599.400000,2.5980E-008
1599.450000,1.3770E-008,1599.450000,1.3770E-008,1599.450000,1.3770E-008
1599.500000,5.7070E-008,1599.500000,5.7070E-008,1599.500000,5.7070E-008
1599.550000,5.0030E-008,1599.550000,5.0030E-008,1599.550000,5.0030E-008
1599.600000,7.6680E-008,1599.600000,7.6680E-008,1599.600000,7.6680E-008
1599.650000,3.5000E-008,1599.650000,3.5000E-008,1599.650000,3.5000E-008
1599.700000,3.0970E-008,1599.700000,3.0970E-008,1599.700000,3.0970E-008
1599.750000,4.9970E-008,1599.750000,4.9970E-008,1599.750000,4.9970E-008
1599.800000,2.8220E-008,1599.800000,2.8220E-008,1599.800000,2.8220E-008
1599.850000,5.0660E-008,1599.850000,5.0660E-008,1599.850000,5.0660E-008
1599.900000,4.2180E-008,1599.900000,4.2180E-008,1599.900000,4.2180E-008
1599.950000,3.4480E-008,1599.950000,3.4480E-008,1599.950000,3.4480E-008
1600.000000,7.3550E-008,1600.000000,7.3550E-008,1600.000000,7.3550E-008
1600.050000,3.5880E-008,1600.050000,3.5880E-008,1600.050000,3.5880E-008
1600.100000,6.9660E-008,1600.100000,6.9660E-008,1600.100000,6.9660E-008
1600.150000,8.6350E-009,1600.150000,8.6350E-009,1600.150000,8.6350E-009
1600.200000,4.4350E-008,1600.200000,4.4350E-008,1600.200000,4.4350E-008
1600.250000,9.4510E-008,1600.250000,9.4510E-008,1600.250000,9.4510E-008
1600.300000,3.0560E-008,1600.300000,3.0560E-008,1600.300000,3.0560E-008
1600.350000,1.7440E-008,1600.350000,1.7440E-008,1600.350000,1.7440E-008
1600.400000,6.8970E-008,1600.400000,6.8970E-008,1600.400000,6.8970E-008
1600.450000,5.9210E-008,1600.450000,5.9210E-008,1600.450000,5.9210E-008
1600.500000,6.6990E-008,1600.500000,6.6990E-008,1600.500000,6.6990E-008
1600.550000,5.4380E-008,1600.550000,5.4380E-008,1600.550000,5.4380E-008
1600.600000,6.2740E-008,1600.600000,6.2740E-008,1600.600000,6.2740E-008
1600.650000,1.3320E-008,1600.650000,1.3320E-008,1600.650000,1.3320E-008
1600.700000,3.6440E-008,1600.700000,3.6440E-008,1600.700000,3.6440E-008
1600.750000,4.1270E-008,1600.750000,4.1270E-008,1600.750000,4.1270E-008
1600.800000,-2.1500E-009,1600.800000,-2.1500E-009,1600.800000,-2.1500E-009
1600.850000,6.8380E-008,1600.850000,6.8380E-008,1600.850000,6.8380E-008
1600.900000,5.6870E-008,1600.900000,5.6870E-008,1600.900000,5.6870E-008
1600.950000,2.3980E-008,1600.950000,2.3980E-008,1600.950000,2.3980E-008
1601.000000,-1.1130E-008,1601.000000,-1.1130E-008,1601.000000,-1.1130E-008
1601.050000,-1.7570E-008,1601.050000,-1.7570E-008,1601.050000,-1.7570E-008
1601.100000,-7.8630E-009,1601.100000,-7.8630E-009,1601.100000,-7.8630E-009
1601.150000,5.5330E-008,1601.150000,5.5330E-008,1601.150000,5.5330E-008
1601.200000,6.0490E-008,1601.200000,6.0490E-008,1601.200000,6.0490E-008
1601.250000,4.7660E-008,1601.250000,4.7660E-008,1601.250000,4.7660E-008
1601.300000,3.8820E-008,1601.300000,3.8820E-008,1601.300000,3.8820E-008
1601.350000,-8.4380E-010,1601.350000,-8.4380E-010,1601.350000,-8.4380E-010
1601.400000,1.2510E-008,1601.400000,1.2510E-008,1601.400000,1.2510E-008
1601.450000,2.1090E-008,1601.450000,2.1090E-008,1601.450000,2.1090E-008
1601.500000,5.4530E-008,1601.500000,5.4530E-008,1601.500000,5.4530E-008
1601.550000,3.3290E-008,1601.550000,3.3290E-008,1601.550000,3.3290E-008
1601.600000,1.2710E-008,1601.600000,1.2710E-008,1601.600000,1.2710E-008
1601.650000,2.7550E-009,1601.650000,2.7550E-009,1601.650000,2.7550E-009
1601.700000,3.8420E-008,1601.700000,3.8420E-008,1601.700000,3.8420E-008
1601.750000,9.9000E-009,1601.750000,9.9000E-009,1601.750000,9.9000E-009
1601.800000,-3.2620E-010,1601.800000,-3.2620E-010,1601.800000,-3.2620E-010
1601.850000,7.6600E-008,1601.850000,7.6600E-008,1601.850000,7.6600E-008
1601.900000,2.1650E-008,1601.900000,2.1650E-008,1601.900000,2.1650E-008
1601.950000,4.9060E-008,1601.950000,4.9060E-008,1601.950000,4.9060E-008
1602.000000,1.2850E-007,1602.000000,1.2850E-007,1602.000000,1.2850E-007
1602.050000,-1.0920E-008,1602.050000,-1.0920E-008,1602.050000,-1.0920E-008
1602.100000,2.0360E-008,1602.100000,2.0360E-008,1602.100000,2.0360E-008
1602.150000,1.3000E-008,1602.150000,1.3000E-008,1602.150000,1.3000E-008
1602.200000,6.4310E-008,1602.200000,6.4310E-008,1602.200000,6.4310E-008
1602.250000,-3.7200E-008,1602.250000,-3.7200E-008,1602.250000,-3.7200E-008
1602.300000,-9.3620E-009,1602.300000,-9.3620E-009,1602.300000,-9.3620E-009
1602.350000,2.3060E-008,1602.350000,2.3060E-008,1602.350000,2.3060E-008
1602.400000,1.4600E-008,1602.400000,1.4600E-008,1602.400000,1.4600E-008
1602.450000,6.4500E-008,1602.450000,6.4500E-008,1602.450000,6.4500E-008
1602.500000,-1.7770E-008,1602.500000,-1.7770E-008,1602.500000,-1.7770E-008
1602.550000,-1.6490E-008,1602.550000,-1.6490E-008,1602.550000,-1.6490E-008
1602.600000,9.1090E-008,1602.600000,9.1090E-008,1602.600000,9.1090E-008
1602.650000,6.5350E-008,1602.650000,6.5350E-008,1602.650000,6.5350E-008
1602.700000,2.7310E-008,1602.700000,2.7310E-008,1602.700000,2.7310E-008
1602.750000,6.5360E-009,1602.750000,6.5360E-009,1602.750000,6.5360E-009
1602.800000,5.9930E-008,1602.800000,5.9930E-008,1602.800000,5.9930E-008
1602.850000,6.0700E-008,1602.850000,6.0700E-008,1602.850000,6.0700E-008
1602.900000,5.6550E-008,1602.900000,5.6550E-008,1602.900000,5.6550E-008
1602.950000,2.3070E-008,1602.950000,2.3070E-008,1602.950000,2.3070E-008
1603.000000,-9.0680E-009,1603.000000,-9.0680E-009,1603.000000,-9.0680E-009
1603.050000,4.8580E-008,1603.050000,4.8580E-008,1603.050000,4.8580E-008
1603.100000,-5.0170E-009,1603.100000,-5.0170E-009,1603.100000,-5.0170E-009
1603.150000,8.9430E-009,1603.150000,8.9430E-009,1603.150000,8.9430E-009
1603.200000,2.1590E-008,1603.200000,2.1590E-008,1603.200000,2.1590E-008
1603.250000,1.2270E-008,1603.250000,1.2270E-008,1603.250000,1.2270E-008
1603.300000,3.0820E-008,1603.300000,3.0820E-008,1603.300000,3.0820E-008
1603.350000,4.5580E-008,1603.350000,4.5580E-008,1603.350000,4.5580E-008
1603.400000,-1.2830E-009,1603.400000,-1.2830E-009,1603.400000,-1.2830E-009
1603.450000,-1.6540E-009,1603.450000,-1.6540E-009,1603.450000,-1.6540E-009
1603.500000,5.7760E-008,1603.500000,5.7760E-008,1603.500000,5.7760E-008
1603.550000,8.4000E-009,1603.550000,8.4000E-009,1603.550000,8.4000E-009
1603.600000,5.1210E-008,1603.600000,5.1210E-008,1603.600000,5.1210E-008
1603.650000,2.9820E-008,1603.650000,2.9820E-008,1603.650000,2.9820E-008
1603.700000,4.9220E-008,1603.700000,4.9220E-008,1603.700000,4.9220E-008
1603.750000,2.1760E-008,1603.750000,2.1760E-008,1603.750000,2.1760E-008
1603.800000,2.1930E-008,1603.800000,2.1930E-008,1603.800000,2.1930E-008
1603.850000,3.6030E-008,1603.850000,3.6030E-008,1603.850000,3.6030E-008
1603.900000,4.4540E-008,1603.900000,4.4540E-008,1603.900000,4.4540E-008
1603.950000,5.1530E-008,1603.950000,5.1530E-008,1603.950000,5.1530E-008
1604.000000,-8.1160E-010,1604.000000,-8.1160E-010,1604.000000,-8.1160E-010
1604.050000,-1.7850E-008,1604.050000,-1.7850E-008,1604.050000,-1.7850E-008
1604.100000,3.7200E-008,1604.100000,3.7200E-008,1604.100000,3.7200E-008
1604.150000,2.2690E-008,1604.150000,2.2690E-008,1604.150000,2.2690E-008
1604.200000,5.5720E-008,1604.200000,5.5720E-008,1604.200000,5.5720E-008
1604.250000,1.8330E-008,1604.250000,1.8330E-008,1604.250000,1.8330E-008
1604.300000,5.3030E-008,1604.300000,5.3030E-008,1604.300000,5.3030E-008
1604.350000,3.6850E-008,1604.350000,3.6850E-008,1604.350000,3.6850E-008
1604.400000,6.3010E-008,1604.400000,6.3010E-008,1604.400000,6.3010E-008
1604.450000,2.9550E-008,1604.450000,2.9550E-008,1604.450000,2.9550E-008
1604.500000,4.7920E-008,1604.500000,4.7920E-008,1604.500000,4.7920E-008
1604.550000,-1.1110E-008,1604.550000,-1.1110E-008,1604.550000,-1.1110E-008
